gene,logFC,pvals,adj_pvals,cluster
KDM2B,2.0803921,0.007849409620027508,0.0411549694893417,7
PPP1R21,2.303395,0.008030415126615351,0.04196761510779144,7
APOL6,1.5855544,0.008098954258856907,0.042264687533597564,7
MRTFA,3.9025104,0.008176808292233696,0.042602682949895915,7
CHST11,2.5475938,0.008200479607988084,0.0427033514254818,7
FBXO31,2.8851173,0.008214817485625098,0.04276473588163145,7
SNRNP40,1.1630961,0.008149059156201162,0.042481752122807456,7
IFI44,1.8460623,0.008206869831294535,0.04272999394775691,7
GTF2B,1.4958993,0.008196456703638572,0.042689030170301456,7
ACAA1,1.123616,0.008194116572659017,0.04268347009839355,7
FLOT2,1.7116606,0.008358474722312848,0.04341152069697975,7
DBNL,1.2486328,0.008380006657173074,0.04351661298780648,7
RPS6KA4,2.634643,0.00846723752137448,0.04387449616938382,7
INPP5D,2.6160347,0.008512883593250302,0.04407016956339071,7
MAPKAPK3,1.7357405,0.008473629382367932,0.043900834586654745,7
ABI1,1.2533814,0.00845480266358768,0.04383037652849991,7
GTF2F1,1.4657419,0.00855793186149483,0.044260645244305764,7
RAB29,1.6724379,0.00867783439460498,0.04477860915541507,7
MON2,1.7231662,0.008699033806919332,0.044867644612929615,7
ETV7,2.8557508,0.008774371619074389,0.04516592978443433,7
NUP42,4.2122188,0.008882386228088783,0.04566586702580103,7
TSPAN17,2.402332,0.00893205759665879,0.045872017125942806,7
MIER1,1.3555197,0.008952772362164317,0.04597136218606144,7
COPS7B,2.0347567,0.009104797834736535,0.046623515141205815,7
GPR132,3.9173098,0.009153972412004564,0.046868171068698686,7
VPS26B,1.6900202,0.009242888237208815,0.04730175684531902,7
MBD1,1.9052677,0.009314224753063656,0.04762323360404087,7
IGLV2-14,4.7259507,0.009411378943269445,0.048058838881598044,7
HELZ2,1.954941,0.009408241132366631,0.048052659634644314,7
ZNF384,2.6003745,0.009539154546777387,0.048639827098428144,7
S1PR1,2.4836063,0.009586299222762058,0.04883863904850987,7
LY75,2.8677013,0.00962819510462286,0.04901932179783779,7
RNF44,1.7885566,0.009586881711797174,0.04883863904850987,7
TNFSF14,3.6048956,0.009667331443655523,0.0491812473762551,7
MARCHF7,3.584603,0.009685807486960582,0.04926029854740635,7
TSPAN32,5.0631623,0.009736443414055006,0.04945782955487187,7
RASSF1,1.7594285,0.009709456686243359,0.04935064202353213,7
KMT2A,1.1759238,0.009654274111258628,0.049122270625868575,7
C17orf49,2.556068,0.009817133400041925,0.04980736217982245,7
UBL7-AS1,2.9842362,0.009847895228841316,0.049933220539768196,7
SPTAN1,1.394845,0.009784813098663034,0.04965089502908575,7
NFX1,1.8479285,0.009854979132546736,0.049954035829643355,7
CMTM7,1.4147264,0.009861291239240615,0.049963379071808076,7
MTCO2P12,8.769836,1.4720385747999556e-48,6.171705729670664e-46,15
H3-3A,7.000082,2.8371533136357786e-30,5.200052420363806e-28,15
PPDPF,3.0937326,2.8984861183565097e-24,3.574195694698371e-22,15
H3-3B,6.684938,6.02345859720931e-18,4.1315506095909506e-16,15
MTRNR2L12,5.510537,5.742269113147833e-17,3.573310729574981e-15,15
GABARAP,4.6498265,6.024762375177504e-16,3.340108344228573e-14,15
RPS26,2.375416,4.697899170139705e-17,2.950790937559098e-15,15
EEF2,2.2036934,2.8196665510476673e-16,1.624990305647591e-14,15
ATP5MC2,1.6550441,1.1742148877218076e-17,7.845486364357998e-16,15
PABPC1,1.7979157,2.7397022440269425e-16,1.581623975334039e-14,15
ATP6V0C,5.2617793,8.638476375382122e-14,3.758017329529076e-12,15
ALDOA,4.124738,1.5284123548862618e-12,5.734281744434017e-11,15
SEPTIN2,5.140557,3.5173848267815932e-12,1.264486650322416e-10,15
GATA3,3.6578434,2.449343368229528e-12,8.968714619409017e-11,15
RPL14,1.4286592,1.5715169072420183e-12,5.885586528632867e-11,15
H2AZ1,5.06811,1.4957976599933368e-11,4.967381120181833e-10,15
COX8A,1.8269339,5.614197031376675e-12,1.9656135973841863e-10,15
GPX1,4.3227572,3.186129471189872e-11,1.0062708907079048e-09,15
CCNI,1.6101954,1.265337441085854e-11,4.2568388276289496e-10,15
AR,3.3115792,6.435529803188351e-11,1.9516646033340008e-09,15
SPDEF,3.4614022,9.092735276618203e-11,2.7085207274693706e-09,15
DCXR,3.0763566,9.196156184969333e-11,2.73689684649562e-09,15
GPX4,2.0111325,4.208399630121124e-11,1.3033604062224619e-09,15
RPLP0,1.3399879,2.8752278832287e-11,9.158406308772444e-10,15
YWHAZ,1.4552543,1.7043378679606833e-11,5.615441692462602e-10,15
MLPH,3.7623518,1.8597867833768425e-10,5.3406770977091325e-09,15
RAB25,2.7015584,1.932531442469987e-10,5.530634565860566e-09,15
SARAF,2.083356,2.1276095466959425e-10,6.063054528948905e-09,15
TMA7,1.2707101,9.696440497819758e-11,2.8781266436935622e-09,15
EEF1D,1.226106,1.6428999018824738e-10,4.746296779417747e-09,15
RHOB,2.5997632,5.877879321985957e-10,1.579727166175729e-08,15
H2AJ,5.9169927,2.390914556695335e-09,5.913987105170961e-08,15
BCAM,4.010134,2.6696920673157493e-09,6.560010375812275e-08,15
ATP6V1G1,1.8267531,1.5905766568880865e-09,4.032466488940538e-08,15
HMGN2,1.7318733,1.3163332487536565e-09,3.3677447365710443e-08,15
ATP6V0B,1.125013,3.795513588122165e-10,1.0512412985896411e-08,15
TOMM20,1.507492,1.6061752021284489e-09,4.059737939305976e-08,15
H1-0,6.8839364,8.634996905108381e-09,1.9707015071092213e-07,15
TMEM219,1.7765,3.1871306987835405e-09,7.746344258543386e-08,15
EIF4B,2.2307477,6.805330336344378e-09,1.5774539378806274e-07,15
TCEA3,3.236428,9.551930197994862e-09,2.1676677318737867e-07,15
SELENOW,2.106511,7.232040472627974e-09,1.6682934628089055e-07,15
ENSA,1.8398947,5.587578921438236e-09,1.3091529354727472e-07,15
KAT6B,4.1791105,1.3454184198874801e-08,2.971980646071905e-07,15
NFKBIZ,3.1707802,1.1605325926999422e-08,2.589848549018547e-07,15
FOXA1,2.4578714,1.0198039477685278e-08,2.2971957160580381e-07,15
PCBD1,1.8833895,8.795412284443182e-09,2.0041231211447605e-07,15
EEF1A1,1.1265512,1.1855947726753708e-08,2.6440182360574874e-07,15
PKIB,3.3970733,2.5237600236781224e-08,5.360952182025832e-07,15
MYO6,2.2509575,1.945555292411898e-08,4.1938219834696314e-07,15
ESR1,3.4520755,4.6451229920660526e-08,9.488554828068664e-07,15
LYPLA1,2.6777065,5.01337081041296e-08,1.0148067009780393e-06,15
FSIP1,4.830123,6.766319097350042e-08,1.3428941351728863e-06,15
TPRG1,4.777347,7.094468341554693e-08,1.4063567532156382e-06,15
LDLRAD4,3.4834697,7.474852720030013e-08,1.4773956103861322e-06,15
ZG16B,3.1181097,6.930533942368345e-08,1.3746720222411396e-06,15
MICOS13,4.82729,8.387471220673463e-08,1.6422893882814282e-06,15
NFIC,2.2165794,6.142622597206042e-08,1.2292941797905003e-06,15
ANKRD30A,3.3866942,7.67248342828295e-08,1.5146719639084074e-06,15
CPB1,7.8348446,1.072837949833088e-07,2.058584535203181e-06,15
SRP9,1.4986901,4.826542760570745e-08,9.811337620139598e-07,15
HMGN1,1.1597017,4.264211105608839e-08,8.763842199339832e-07,15
CERS2,2.593319,1.324939882628515e-07,2.507889876029516e-06,15
PRKAR1A,2.1131704,1.2134751210440183e-07,2.3138811276257767e-06,15
IGF1R,3.4821224,1.6381037522193075e-07,3.0530855214208123e-06,15
BNIP3,2.5131552,1.540632434920224e-07,2.8820051589324727e-06,15
NDUFC1,2.10241,1.6307123649078315e-07,3.042031336561378e-06,15
MAGED2,3.1154547,1.967893377462146e-07,3.6048668363439563e-06,15
ALCAM,3.3436024,2.0518988194037343e-07,3.7424001251560983e-06,15
RBIS,4.572169,2.332423777674065e-07,4.215076827961521e-06,15
BNIP3L,1.8931466,1.5295734641822847e-07,2.8645127617050815e-06,15
QDPR,3.580767,2.4597896504723547e-07,4.419057561140506e-06,15
SH3YL1,2.6936314,2.2425760732031416e-07,4.06804997681485e-06,15
PSD3,4.128962,2.736578923697008e-07,4.8693683649719546e-06,15
KRTCAP2,1.7728636,1.9991270615253244e-07,3.654099224556998e-06,15
NECTIN2,2.448779,2.7591183838610995e-07,4.904270785007162e-06,15
TCEA1,2.2816198,2.885563576162666e-07,5.1127674542034856e-06,15
NEDD4L,3.3168228,3.3200366709524893e-07,5.818043363658174e-06,15
NDUFB2,1.195459,1.7330830032041375e-07,3.2133409071569917e-06,15
MTRNR2L8,2.8346043,3.398006414911829e-07,5.945359059079691e-06,15
CIRBP,1.2983173,1.8952093646463548e-07,3.4888703237982097e-06,15
FASN,3.066536,4.0840394339329665e-07,7.013966546520514e-06,15
FBP1,2.7356937,4.059471944671513e-07,6.975345722142788e-06,15
KRT19,1.7413843,1.718607067118067e-07,3.1935623068258775e-06,15
KIAA1522,3.4541125,5.26731966384188e-07,8.833558442246025e-06,15
SLC44A4,3.8372605,5.326036481822318e-07,8.923106375464654e-06,15
HNRNPF,1.4464527,3.5026956464279216e-07,6.106232571561274e-06,15
NDUFA3,1.9662329,4.946837382528224e-07,8.346170656306799e-06,15
ASAH1,3.6828647,6.27043542099133e-07,1.0345138930421555e-05,15
ERBB3,2.2432165,5.365555274882286e-07,8.97139030283284e-06,15
C1orf43,1.8756083,5.346655342773008e-07,8.953178574735369e-06,15
AZGP1,2.2624931,4.64861196065317e-07,7.882663992531243e-06,15
GNG5,1.73754,5.468632452329314e-07,9.111942428394313e-06,15
SMIM29,2.3719451,6.181084493277899e-07,1.0212795812267686e-05,15
AFF3,4.1074204,7.832686124365916e-07,1.2697734427131812e-05,15
HIGD2A,1.5619075,5.417114299830435e-07,9.053085736453044e-06,15
SPINT2,1.4293809,4.778338355033248e-07,8.088367287942034e-06,15
MUC1,2.4165652,7.891049116846119e-07,1.2779994129798922e-05,15
ANKRD50,4.679353,1.0242245134940031e-06,1.6281286448863678e-05,15
ACSL3,2.79832,9.225584956229093e-07,1.4779160146130429e-05,15
RAB1B,2.5096934,1.0283788894382849e-06,1.6339581397749653e-05,15
PDCD6,1.447829,7.556208762205517e-07,1.227920533396973e-05,15
VAV3,2.800439,1.0716617268752062e-06,1.695500282128363e-05,15
PLAAT3,5.1266418,1.2914274888499808e-06,2.0044317169605368e-05,15
NAXE,2.3145914,1.125384516147251e-06,1.767159272289089e-05,15
NUMA1,2.714802,1.2263542955878736e-06,1.912280308150296e-05,15
CNBP,1.4202119,9.342679623962391e-07,1.493626393075894e-05,15
FN3K,4.824624,1.4823821307559868e-06,2.2807605067746127e-05,15
EVL,2.5393038,1.264883480784279e-06,1.9650512658168365e-05,15
ELF3,1.5902376,9.226785529947562e-07,1.4779160146130429e-05,15
PCBP2,1.2600316,1.1455371887268871e-06,1.7954382589555724e-05,15
C12orf57,1.4936116,1.422284922836536e-06,2.1953455405826163e-05,15
COX16,2.9284637,1.916222770176683e-06,2.8795711440186434e-05,15
IER2,1.0173686,6.395677152206317e-07,1.0541395939172094e-05,15
COX6C,2.9707,1.9527705964719615e-06,2.9266254949180542e-05,15
PHPT1,1.5030924,1.560905850752666e-06,2.3895181716154806e-05,15
MAST4,3.502738,2.208687389989902e-06,3.28230322320121e-05,15
GSTM3,2.1385381,1.7408804987725484e-06,2.6421209415986444e-05,15
PLEKHF2,2.808816,2.138029082823263e-06,3.1857678128376305e-05,15
SIGIRR,2.3438606,2.0080766836382488e-06,3.0068258949067186e-05,15
NGRN,4.1676617,2.3736772668570323e-06,3.510384003864714e-05,15
DUSP4,2.801828,2.1844924142521497e-06,3.24922661048476e-05,15
CERS4,2.8728654,2.4488971695446208e-06,3.615249118120428e-05,15
SUMO2,1.0689529,1.7952974104236178e-06,2.714881444680729e-05,15
C9orf16,1.2343265,1.5429216108886234e-06,2.3641449863323584e-05,15
ZC3H11A,4.551442,2.791928191466448e-06,4.085692123471908e-05,15
RBM47,2.2392979,2.5718616222462196e-06,3.785116747334815e-05,15
RAB11B,2.2067316,2.7486511956369554e-06,4.0258737883344595e-05,15
POLR2L,1.0714562,1.6573447846605945e-06,2.5222114760947425e-05,15
KIAA1324,2.730847,3.1849531484888594e-06,4.592713394387998e-05,15
GSE1,2.628943,3.2568593002256206e-06,4.680304960962619e-05,15
AHNAK,2.0175152,3.109865167176601e-06,4.4902276182638985e-05,15
NCOR1,2.1797588,3.271310495998343e-06,4.69704731790584e-05,15
CUEDC2,2.2963881,3.4649131452841675e-06,4.95593397893289e-05,15
NME2,2.9722447,4.010517890847247e-06,5.678209395394997e-05,15
CIAO2A,4.686625,4.846388740714949e-06,6.750528436558144e-05,15
PRKACB,4.643568,4.962512131879884e-06,6.895096081830289e-05,15
NAT1,4.2575235,4.9599488228763005e-06,6.894390529137753e-05,15
AKR7A3,4.632373,5.336660231835504e-06,7.384361420626842e-05,15
PLAAT4,4.3856425,5.554601004322046e-06,7.641791316077349e-05,15
EIF3F,1.2239125,3.838245389164377e-06,5.457337371681322e-05,15
KDM4B,2.6594834,5.422818126065854e-06,7.491216753145586e-05,15
MRPS30,2.777402,5.692199407639117e-06,7.815065916153238e-05,15
PRLR,2.4846954,5.762701554283615e-06,7.908624092971633e-05,15
CA2,4.6541586,6.544443286438841e-06,8.894131777570712e-05,15
ABHD2,3.9784317,6.870176174795788e-06,9.298978369222437e-05,15
SMIM22,2.1015167,6.095996190797322e-06,8.325155058450039e-05,15
NDUFB1,1.171643,4.90219476661575e-06,6.822593969587505e-05,15
TMEM141,1.7964145,6.500489929568023e-06,8.841562559920562e-05,15
EMD,2.2401412,7.763204896112206e-06,0.00010423765229003183,15
DYNLRB1,1.4155275,6.840800972807014e-06,9.263112855426729e-05,15
TC2N,3.0679154,8.707419016927196e-06,0.0001159871093116581,15
EFHC1,2.8039808,8.642577380962727e-06,0.00011535244247308828,15
RABEP1,2.462776,8.691677711353753e-06,0.00011582342555284714,15
LYPD6B,3.6079018,9.69036485508746e-06,0.000127962412442712,15
SCAND1,1.2935114,7.030899345630559e-06,9.49369544894503e-05,15
GNG10,4.7173133,1.0032843602491865e-05,0.00013217266585670843,15
SLC39A6,2.6835713,9.889059758075715e-06,0.0001304321483860077,15
SNHG9,2.103836,1.0427601124375725e-05,0.00013688434136124565,15
WBP1,5.174729,1.236665741683848e-05,0.00015916732786576342,15
JTB,1.1555772,8.821056981553777e-06,0.00011736099651657884,15
VPS28,1.3224046,9.48197143917081e-06,0.00012540804575758208,15
NDUFV2,1.6754866,1.1790633880834224e-05,0.00015263205364610604,15
TMEM14A,1.7979883,1.1559707721861596e-05,0.00015016427447674664,15
H2AW,6.7509623,1.4093948431317883e-05,0.00017879165065613962,15
PBX1,1.7320596,1.1175734028945188e-05,0.00014562754276023718,15
FIS1,1.457973,1.0931774925922646e-05,0.00014283703264136012,15
ZNF428,2.0883894,1.274534637901573e-05,0.0001634142442272808,15
CRAT,3.6174316,1.4219226834621201e-05,0.00018017645910843586,15
PAFAH1B3,1.8235896,1.2335290280741325e-05,0.00015882455712335692,15
NME3,1.4250195,1.0781324183909032e-05,0.00014103603527788333,15
TMEM230,1.424004,1.1411016281812852e-05,0.00014840515591635705,15
CANT1,2.708737,1.3975193872698229e-05,0.00017762106013041731,15
TBC1D9,2.244353,1.3851580297992042e-05,0.00017618348683160831,15
NAA38,1.6021367,1.3239125160742506e-05,0.00016901025402667582,15
UBE3A,1.9092567,1.4440904092176321e-05,0.00018277825062478715,15
RO60,4.8558774,1.6952729774959317e-05,0.0002119312371904251,15
TMEM14B,1.4698199,1.3386601880161071e-05,0.00017065754985271095,15
C18orf32,2.994018,1.684629977313343e-05,0.0002107578294258368,15
H2AC6,6.2556276,1.8411818748082675e-05,0.0002282997458888876,15
EIF4G2,1.06305,1.2197030118579955e-05,0.00015728588512391016,15
APBB2,3.732782,1.9365649638182358e-05,0.00023906634321467594,15
ZNF91,2.5920644,1.8567286530168092e-05,0.0002299724363029424,15
SLC25A3,1.0254296,1.5031809673213474e-05,0.00018947084864684446,15
FAM3B,4.843562,2.2396588035750617e-05,0.0002721753475750404,15
CD9,1.3100986,1.7934327843752506e-05,0.00022279084822492696,15
TFAP2A,2.1645317,2.2362407599194624e-05,0.00027185846802630915,15
CUX1,2.4453533,2.4479281030557018e-05,0.0002947091044673054,15
TMEM179B,1.7598865,2.325431537871673e-05,0.00028157869751535666,15
TTC3,1.706854,2.385759728416074e-05,0.00028784448579425735,15
UHMK1,2.0580597,2.5684482089396452e-05,0.00030844368555690886,15
OLA1,1.8103807,2.6438443592776664e-05,0.00031613969217302035,15
MKNK2,2.4055867,2.8518617281457354e-05,0.00033895922829105637,15
MED13L,3.0902178,3.02821984770653e-05,0.00035776513530089724,15
ADIPOR1,1.9548187,2.8873194864016185e-05,0.00034268783755625156,15
PARK7,1.19431,2.5839195016103825e-05,0.00030985786200755754,15
SERTAD3,2.572188,3.204242784543549e-05,0.00037604446198871645,15
NORAD,2.004518,3.090953548037575e-05,0.0003642785416539997,15
KIF5B,1.6183964,2.967711287263223e-05,0.00035135899853898963,15
FLOT1,1.8387632,3.096324762878599e-05,0.0003647833820572922,15
ARF5,1.6835634,3.0592307171761e-05,0.0003609203569637833,15
PHGR1,6.1233144,3.6892133575865374e-05,0.00042683651337292185,15
MRTFB,6.4782586,3.742240648575429e-05,0.00043207743061572624,15
LAGE3,1.4874208,3.1792731124653315e-05,0.00037376796167262424,15
H2AZ2,4.0430017,3.9191051488032674e-05,0.00045094581748202534,15
ZNF703,2.1217585,3.701283602577656e-05,0.00042793779149967996,15
RAB2A,1.3203938,3.416962681860517e-05,0.00039877642766974114,15
PTPRF,1.6140448,3.6244776439024885e-05,0.0004200711978373648,15
GSTM1,7.030984,4.909420237158782e-05,0.0005527588592633189,15
TSTD1,1.2343922,3.7370168689600716e-05,0.0004316228746618105,15
RAB14,1.9372596,4.59939698817593e-05,0.0005208250316691724,15
GLUL,1.3231014,3.981773968484259e-05,0.0004572156134095533,15
KRT18,1.28775,3.548451312661836e-05,0.0004126858719763892,15
PEBP1,1.0905788,4.130034309268807e-05,0.00047326778533373785,15
PNPLA2,2.5648441,5.075908079919101e-05,0.0005699733274474943,15
DNAJC4,1.9616939,4.858026809402932e-05,0.0005478919879427834,15
FAM162A,1.6011506,4.599100243117987e-05,0.0005208250316691724,15
TMEM256,1.7925972,5.506302422601508e-05,0.0006121540920002559,15
NONO,1.3232589,5.0786350998197715e-05,0.0005700886876942937,15
RBMX,1.5488209,5.469605011766694e-05,0.0006086795676830348,15
SRSF5,1.4409829,5.429332686320888e-05,0.0006043984322332854,15
UQCRHL,2.9820766,6.445831707519283e-05,0.0007088644323096069,15
NUDT14,2.3305697,6.476504731059095e-05,0.0007117576840906065,15
CREB3L4,2.4129925,6.809674614047431e-05,0.0007451983563776995,15
MACROH2A1,4.014443,7.162863857438369e-05,0.0007795250377752769,15
CYB5A,1.484077,6.184493625090645e-05,0.0006821246322892644,15
TADA3,1.9580082,6.674653737988083e-05,0.0007318553809279447,15
CDC42SE1,1.6789248,6.445951279163713e-05,0.0007088644323096069,15
CTBP2,1.6253854,6.410785878670631e-05,0.0007061549069178707,15
SELENBP1,2.2610817,6.972438702877471e-05,0.0007612713754336369,15
MYOF,2.4499443,7.412053287399577e-05,0.00080351544703513,15
GOLGB1,1.7788571,7.245086103175543e-05,0.0007874511762365875,15
SECISBP2L,2.8070543,8.270574101543936e-05,0.0008882591288500966,15
LSM4,1.0787481,6.517274418038171e-05,0.0007157691593170213,15
SERP1,1.2314144,7.668995938320374e-05,0.0008289584040193479,15
FLNB,1.9620032,8.19980049094843e-05,0.0008815048341887862,15
PNRC2,2.051153,8.61459546173478e-05,0.0009228430098436483,15
SYNGR2,1.6688905,8.36211417931311e-05,0.0008978030463775321,15
TMEM25,3.2200532,9.217000990198675e-05,0.0009826682460656508,15
XBP1,1.2443932,7.06863757588504e-05,0.000770520549017745,15
GASK1B,6.534377,0.00010043325058325437,0.0010618104409177848,15
PTPRT,4.209681,0.00010044794517253901,0.0010618104409177848,15
COX20,1.4725009,9.318305959235143e-05,0.0009918924156734558,15
DHCR24,1.709143,9.475233444325697e-05,0.0010066797749639792,15
POLR2E,1.5529466,9.500827684228617e-05,0.0010090793583176442,15
RGL2,2.636522,0.0001031829989816283,0.0010883210593845268,15
BCL2L1,2.289591,0.00010303924759738934,0.0010871467139553432,15
KCNC2,6.1597085,0.00011363593906902367,0.001183684171526125,15
CD164,1.4780936,0.00010162038238555614,0.0010731893090661017,15
DOP1B,5.4946055,0.00011666771534751285,0.0012107524258882822,15
LRRC26,3.0111775,0.00011675908051872308,0.001211325802560622,15
GINM1,1.8962619,0.00011039704306317104,0.0011538881961302024,15
CHMP4B,1.3075129,0.00010479435958032142,0.0011028891166249013,15
MICOS10,4.208454,0.00012527129141696542,0.001291933657359646,15
PIK3R3,2.7647083,0.00012609612336253502,0.0012993517891560023,15
PRRC2A,2.1709082,0.00012386725318320162,0.0012787416248131011,15
WWP1,2.0282755,0.0001234323896324269,0.00127503719761664,15
POLD4,3.5245335,0.0001342417224891998,0.001372326002441405,15
SLC35E2B,2.9064808,0.00013346728284300012,0.0013669087431563563,15
MRFAP1L1,2.269252,0.0001328326264294306,0.001361240184255891,15
ZMIZ1,2.6901631,0.00013653497471537176,0.0013927556682170167,15
GPR160,2.2804048,0.00013408213799113544,0.001371112497061181,15
PTP4A2,1.5002202,0.00013263388978058296,0.0013596189783406274,15
FAM214A,2.5441425,0.00014085530652935976,0.0014338172492568302,15
TMEM150C,3.6731856,0.00014486900765459584,0.0014697675092990921,15
H2AX,5.2693577,0.0001490802362673121,0.001509296771699944,15
PLAT,3.261704,0.0001499207895209236,0.0015166229218631065,15
SLC25A36,1.8970921,0.00014172197448309755,0.0014417717884263746,15
GRIA2,5.4257436,0.00015862037453773042,0.0015986436245102212,15
TFF3,3.7177222,0.00015924041525639123,0.001602966016841122,15
CALM3,1.3471885,0.00014217495587972895,0.0014459339585087899,15
COPA,1.5783055,0.00015160121905989632,0.001531583279665055,15
ERGIC1,2.1357803,0.0001591365425355865,0.0016024013128748446,15
HMG20B,1.9914587,0.00016137711269883346,0.0016220406763654699,15
CERS6,2.1597838,0.0001652707717414388,0.0016562136106900503,15
