names	scores	logFC	pvals	adj_pvals	cluster
CAV1	8.425196	4.691596	6.816525975080398e-10	1.3898668555025632e-08	11
ADGRL4	8.40936	8.951126	8.039128163683279e-10	1.624339745410246e-08	11
S1PR1	7.954471	6.3338556	2.808743409687935e-09	5.325498174355174e-08	11
UPP1	7.9476223	3.7694762	2.5163482652230446e-09	4.800957745383739e-08	11
HLA-A	7.665055	1.87257	2.6002853247413308e-09	4.949839391438648e-08	11
ADAMTS9	7.5703516	7.405659	8.51274565768725e-09	1.5195636088583716e-07	11
PSMA7	7.534354	1.4225837	4.577415488642825e-09	8.445054615212816e-08	11
HMOX1	7.4813733	4.7928286	1.0227906047609868e-08	1.7932786029424077e-07	11
AKAP12	7.446571	5.8045626	1.1807584489462687e-08	2.0488266495657942e-07	11
PLVAP	7.2256613	7.413318	2.2952801766656128e-08	3.828244276754914e-07	11
CD63	7.055641	1.2322781	1.3861807064762266e-08	2.3830798091193806e-07	11
PKIG	6.843317	3.7115977	6.56962074219526e-08	1.0220391897679555e-06	11
RAN	6.837762	1.7481184	4.9105624126963895e-08	7.813338419556433e-07	11
TUBB6	6.7835217	3.668595	7.723158735872157e-08	1.185006711618884e-06	11
EIF4A1	6.7691255	2.3172069	6.994584356608653e-08	1.0811306631567319e-06	11
SERPINE1	6.742936	5.498666	9.242460453865793e-08	1.4001868386771118e-06	11
SON	6.7167244	1.1858252	4.975804599876686e-08	7.894676541365372e-07	11
SRGN	6.6246448	2.6049585	9.039791205851769e-08	1.3707216855129937e-06	11
SPARC	6.6209025	3.1702926	1.0386978597997825e-07	1.560885524889987e-06	11
YBX3	6.5527	2.1144764	1.2266045783635576e-07	1.8285130739063147e-06	11
EIF2S2	6.5329213	1.6249663	1.205642639586586e-07	1.7988638689668007e-06	11
PNP	6.522924	3.7592103	1.706570309412597e-07	2.497385460209769e-06	11
ID3	6.512898	3.1931052	1.6191051823061388e-07	2.3766480052398334e-06	11
ECSCR	6.505661	8.217929	1.9084875865572477e-07	2.7699083574520404e-06	11
ENG	6.449908	4.270276	2.1572457581754686e-07	3.0974392112569943e-06	11
TFPI	6.4251094	4.7584896	2.3432833924267723e-07	3.3430909513137547e-06	11
ATF4	6.243846	1.8907185	3.26558173114299e-07	4.556192880377164e-06	11
NFKBIA	6.179933	2.4316635	4.141460308539879e-07	5.681338249846057e-06	11
ANGPT2	6.1678343	6.2848797	5.169966176617302e-07	6.958500623191048e-06	11
NNMT	6.1653323	2.8414645	4.408160343376438e-07	6.012773732297239e-06	11
MT2A	6.143744	3.1061437	4.710842513753806e-07	6.389258744594275e-06	11
MYL12A	6.054302	1.3908696	4.835133276906676e-07	6.536687031065168e-06	11
CALCRL	5.926736	7.1341834	1.0674698790855654e-06	1.3676091372959874e-05	11
ID1	5.913263	3.2246242	1.0031465639075028e-06	1.2881523315475325e-05	11
ICAM1	5.9115453	3.0460873	1.0257446291031089e-06	1.316162991765393e-05	11
HSP90AB1	5.875273	1.0305984	7.977387782280308e-07	1.0400494982612692e-05	11
HLA-C	5.856323	1.2161963	7.505463910499754e-07	9.822113344598996e-06	11
ESAM	5.8063207	6.4804764	1.5257155568099547e-06	1.907343477113779e-05	11
FABP4	5.792611	7.1903596	1.5914678513257065e-06	1.9836277666783915e-05	11
ADAMTS4	5.7700977	4.5132217	1.6649248848113896e-06	2.0644453072628027e-05	11
SEC14L1	5.7346625	3.2577555	1.812382145016598e-06	2.2307930101285034e-05	11
JAK1	5.7097187	2.2336311	1.8093813031662042e-06	2.228735155692165e-05	11
FKBP1A	5.6020346	1.9519279	2.504215802561942e-06	3.0040737565711767e-05	11
SQSTM1	5.5874667	1.894743	2.5588327801894354e-06	3.060745574473453e-05	11
CFLAR	5.5869017	2.6924596	2.738257438092172e-06	3.260344079909462e-05	11
ATP1B3	5.557781	1.8580874	2.640948864189497e-06	3.1523155108106734e-05	11
MYL12B	5.535685	1.0690346	2.409079838690885e-06	2.8961629702340848e-05	11
STOM	5.5260363	2.3922284	3.2254780337725213e-06	3.7933295487645214e-05	11
EMCN	5.4949207	8.299021	3.902730033781833e-06	4.520078317095182e-05	11
DDX21	5.4704914	2.1317236	3.752195832095308e-06	4.357770097102103e-05	11
CDKN1A	5.4703727	2.4489396	3.7991586563871524e-06	4.410785063824212e-05	11
ATP1A1	5.443141	1.9664705	4.016879822510574e-06	4.641066694000246e-05	11
PECAM1	5.4249253	4.0225677	4.683672639782274e-06	5.334297589505509e-05	11
SOX7	5.418485	5.613062	4.871178916596359e-06	5.52160229947815e-05	11
MAP1LC3B	5.4105983	1.8671048	4.374618968971035e-06	5.0130305316856124e-05	11
CXCL8	5.4085355	4.265929	4.839209045272293e-06	5.487218072598985e-05	11
SPAG9	5.4029036	2.9152293	4.886149088656604e-06	5.5367002223861876e-05	11
NOP10	5.3984866	1.3745694	4.143367112656561e-06	4.7756933445228077e-05	11
CAVIN1	5.3899355	2.7898624	4.934709702829912e-06	5.589837829875653e-05	11
PFDN2	5.379089	1.5254031	4.500402062204542e-06	5.1500506846947304e-05	11
IL6	5.355546	5.3692174	5.83689739681811e-06	6.538923700289786e-05	11
SOD2	5.2743406	2.4357684	6.711185559132983e-06	7.438859049533357e-05	11
FAM241A	5.242735	3.5442955	8.110820145372267e-06	8.896174574752492e-05	11
ETS1	5.2111363	2.9223874	8.491572879917399e-06	9.28646383975577e-05	11
PLPP3	5.2084007	3.1711528	8.699532201801047e-06	9.495314337149656e-05	11
RDX	5.154542	2.9698484	1.0433627951177417e-05	0.00011207064260555684	11
TUBB4B	5.138391	1.6851546	9.817666922955017e-06	0.00010615550169659387	11
MSN	5.1137986	2.023985	1.0893671076734191e-05	0.00011639803820765372	11
RPS17	5.0946336	1.3299164	1.0191323439880889e-05	0.00010966544096793227	11
HLA-DRB1	5.0841336	2.0383852	1.0805099603720668e-05	0.00011552880006643129	11
SPHK1	5.0814886	2.7864091	1.2588534273699203e-05	0.00013231965781076307	11
VWF	5.056097	7.89955	1.450235117728602e-05	0.00015082894909685283	11
SBDS	5.0539813	1.9611427	1.3241931725053062e-05	0.00013866613549485006	11
CD74	5.022073	1.7296114	1.1868410176090022e-05	0.00012577514872550883	11
PTPRE	4.9480586	2.9577043	1.918883034632464e-05	0.0001945624421541943	11
ZNF385D	4.94391	3.6845837	1.9607314735472002e-05	0.00019832597814911532	11
STC1	4.9290595	4.066789	2.0842444738454148e-05	0.00020961812263043197	11
FERMT2	4.9254236	2.7354782	2.0288578904904055e-05	0.00020466142106748478	11
ZEB1	4.9230466	3.8192446	2.1027421731151527e-05	0.000211225142942364	11
KLF6	4.9183936	1.6966492	1.8916581305558458e-05	0.00019197611303169022	11
PLIN2	4.917272	2.5444424	2.048524292414452e-05	0.00020639697594434706	11
IL32	4.915812	2.0859563	1.915075734282166e-05	0.0001942351230830303	11
PPP1R15A	4.888985	1.704684	2.098784268875084e-05	0.0002108907224755518	11
WTAP	4.8840694	2.1883895	2.2666742944156922e-05	0.00022566495253486713	11
CLIC4	4.868373	2.247354	2.377198355433177e-05	0.0002356890630788773	11
DUSP6	4.833159	2.6930459	2.6759806915063595e-05	0.00026244172039127135	11
PHLDA1	4.828732	2.7445698	2.7286504764750383e-05	0.0002672165419896329	11
RHOB	4.82804	1.7996271	2.5534673944917346e-05	0.00025130824494908234	11
CXCL2	4.815023	3.6267426	2.8539996449228467e-05	0.00027875947026894933	11
ETS2	4.8146405	3.0924158	2.888525415710711e-05	0.00028180346413133494	11
RHOC	4.812446	1.5726889	2.6700163449162325e-05	0.00026200101219290027	11
EGFL7	4.812135	4.573029	2.977032944235375e-05	0.0002893441378806106	11
RAI14	4.7834435	3.6881995	3.2114800734646854e-05	0.000310242664585481	11
SH3BGRL3	4.77506	1.1094162	2.5253605734569895e-05	0.00024890719657455447	11
ARPC1B	4.7725096	1.5952535	2.9859127396683978e-05	0.00028987119884578216	11
A2M	4.7669353	3.5181165	3.346072689494068e-05	0.00032240914702189174	11
ANXA5	4.7424383	1.5454794	3.2201858632732506e-05	0.0003109941089549326	11
RCAN1	4.7388296	2.6910245	3.563902740242798e-05	0.0003411440120162206	11
HNRNPD	4.7272477	1.3728596	3.359497196582077e-05	0.00032351678286121003	11
FOSL1	4.714072	4.1714706	3.957064439916495e-05	0.00037535039134400217	11
CLEC14A	4.7105126	9.260415	4.061806809916356e-05	0.00038452458992775754	11
CDC42EP2	4.7069864	4.161228	4.0457461093095274e-05	0.00038311228190951685	11
COL4A2	4.694566	4.196091	4.196917496165623e-05	0.00039653185841941177	11
ELK3	4.68612	3.0898786	4.230305206641671e-05	0.0003993489077848811	11
CSF3	4.680062	6.791695	4.4385573034882975e-05	0.0004163133403699692	11
IFITM3	4.677968	1.5191811	3.815130964518314e-05	0.00036270778821119264	11
ANKRD11	4.62794	1.8107582	4.78388840115786e-05	0.00044571222462009934	11
SRSF3	4.6231933	1.2383356	4.6278821155916545e-05	0.00043261926989704484	11
SOX17	4.5997653	7.7250466	5.633047313586321e-05	0.0005167889495213315	11
SELE	4.5968294	8.577756	5.686231072178248e-05	0.0005206712432212138	11
CDC37	4.5910845	1.590983	5.268713055539007e-05	0.00048543939527294263	11
PRSS23	4.5676994	2.3504891	5.807961401122448e-05	0.0005308033606404579	11
EDNRB	4.566148	5.039011	6.17515662862842e-05	0.0005613033292163301	11
COL4A1	4.5557103	4.3105254	6.337410385764648e-05	0.0005743395886218105	11
FOSL2	4.546575	2.024769	6.130396213769103e-05	0.0005575369289751342	11
SGK1	4.53099	2.1477232	6.328952045688704e-05	0.0005738831591361039	11
EPAS1	4.524594	3.290942	6.874073205616883e-05	0.0006182979066494928	11
NEDD9	4.5207705	3.0802715	6.94286780984488e-05	0.0006238165797214228	11
APP	4.5207057	1.2185122	6.0836998838820646e-05	0.0005535902816204241	11
RAMP2	4.516329	3.8700128	7.12576866780604e-05	0.0006385396924576072	11
FXYD5	4.509953	1.504537	6.523955427309077e-05	0.0005893347400683376	11
PDLIM1	4.461414	1.9708291	7.989582605396134e-05	0.000709313367304372	11
ERG	4.4351087	6.5000377	9.133259523587188e-05	0.0008029846859256562	11
CCL2	4.430526	3.2003167	8.913437421723827e-05	0.0007857177518056212	11
ITGA5	4.417517	3.2124918	9.393697264495189e-05	0.0008235075795829408	11
CYP1B1	4.4067683	3.3998113	9.715212067296379e-05	0.0008496947273772826	11
CXCL3	4.4027686	3.6404827	9.788782772553658e-05	0.000855014486912037	11
ABL2	4.382104	2.1106548	0.00010091715837169968	0.0008782725503230874	11
LRRC32	4.367034	4.303253	0.00011046058194709599	0.0009512088264666358	11
TXNRD1	4.356478	2.8647892	0.00011239922218636198	0.0009661666610335128	11
SLC3A2	4.3556056	1.8209242	0.00010895252101510782	0.0009401534621476025	11
CLDN5	4.333796	7.238864	0.00012301501904059375	0.001051222102838358	11
NCL	4.329155	1.2693007	0.00011369476063028306	0.0009760522053494559	11
PTPRB	4.3205523	7.1217585	0.00012787674281629954	0.0010883313450397115	11
MAP4K4	4.2984214	2.5994217	0.00013258951787622748	0.0011221763863453308	11
PA2G4	4.2943735	1.3616002	0.0001261793285585865	0.0010755224546845107	11
CTTNBP2NL	4.293025	3.106978	0.00013580035295871113	0.0011473248459919724	11
UBE2D3	4.28925	1.1971614	0.00012714397710791422	0.0010829192829295456	11
CDC42	4.2757945	1.1132258	0.0001285757333721689	0.001093170766295543	11
PPP2CB	4.2654157	2.079877	0.00014365630687772043	0.0012079158157396893	11
APOLD1	4.254682	3.8729687	0.00015325824412122636	0.0012815843345973705	11
GABARAPL2	4.2386713	1.3565441	0.00015030217397211755	0.0012593767717209079	11
MGLL	4.2328115	2.5365334	0.00016001991067798882	0.0013334727513168753	11
ACKR1	4.1994243	8.448981	0.00018213411049549185	0.001502080206572238	11
SNRPB	4.1964893	1.2362307	0.00016790901324842	0.0013943640042993948	11
EIF2S1	4.173145	1.9505831	0.00018740416752953396	0.0015428873792607016	11
GSTO1	4.1689796	1.8360199	0.00018904796608047752	0.0015545128291996316	11
ADCY4	4.1665354	5.430224	0.00019976585914764842	0.0016358268265799013	11
COL15A1	4.158827	3.8541062	0.00020179033791518203	0.0016507926156129561	11
TUBA1C	4.1460524	1.7583128	0.00020077356705498872	0.0016428753873118753	11
TMEM173	4.1449656	2.9350104	0.0002084178375500938	0.001698795307233948	11
TXN	4.142043	1.5916808	0.00020557316216577142	0.0016788725181889797	11
EIF4G2	4.134785	1.1385458	0.00019794483193296889	0.001622103007051969	11
RHEB	4.1307425	1.1013105	0.00019582831737845882	0.0016056535032796743	11
DNAJA1	4.1215835	1.5119427	0.00021487844934360423	0.0017469376857211535	11
NDRG1	4.1177945	1.941817	0.0002167758189233451	0.0017609294605250465	11
SOX18	4.0972824	7.1393104	0.0002444576056993404	0.001963916779104569	11
MYCT1	4.093629	6.9559855	0.00024710696099939543	0.0019842505575486525	11
ARHGAP29	4.087435	2.3196545	0.0002436604781486164	0.001957981815424711	11
CDC42EP3	4.07715	2.6823504	0.00025288812232610204	0.00202437243697847	11
RAB5C	4.0670466	1.3099606	0.0002475405542650961	0.0019863056771783705	11
RBM8A	4.060061	1.1133063	0.00024750359396178204	0.0019863056771783705	11
TMEM204	4.0550675	3.9328225	0.0002737667385589954	0.0021764423270934498	11
G3BP1	4.0377674	1.8148648	0.0002789969089392783	0.0022145364485736986	11
COPS8	4.036625	2.0404606	0.00028150122901595347	0.0022321117547101877	11
MCMBP	4.0336256	2.6902597	0.0002868952075219223	0.0022705880499039157	11
PICALM	4.026912	2.3935308	0.00029226560909016946	0.002306017594564426	11
IL3RA	4.0245852	5.453465	0.0003009085710416999	0.002370865487740112	11
TPM4	3.9678993	1.2922561	0.0003279919552223384	0.002568568332970453	11
SNX9	3.9673133	2.2798207	0.00034608790401501565	0.0026976840317377735	11
IGFBP3	3.945346	3.0690653	0.00037103303797123564	0.0028714395769712077	11
TFPI2	3.9441593	4.501695	0.00037630036713317	0.00290549968094237	11
CYP1A1	3.939689	7.897278	0.00038463929059496805	0.0029596665395379266	11
POMP	3.9264972	1.2139815	0.00037742226877456384	0.0029134914423400798	11
AQP1	3.9189737	5.743369	0.0004075288137613017	0.003119334537281566	11
ECE1	3.8939538	2.3664746	0.0004282740483415581	0.0032647136035054997	11
GCLM	3.8880014	2.5339074	0.0004364615816654714	0.0033225959851660406	11
CLEC2B	3.8834794	2.1179082	0.0004329756141166526	0.0032983045816685546	11
MCAM	3.8761122	4.291963	0.0004581215533626984	0.003471725038711764	11
CAV2	3.8754718	2.7221146	0.0004518884755379568	0.0034279653221776936	11
ATP13A3	3.85982	2.0918171	0.0004683974005270591	0.0035439921522847037	11
RGCC	3.8596363	3.0261035	0.00047600426793241777	0.0035894017874822898	11
KDR	3.8585095	6.4192085	0.00048397450394536084	0.0036413164730442686	11
PARVB	3.8580043	2.923714	0.00047856344892431975	0.0036054574663905233	11
JAG1	3.8391104	3.3845892	0.0005065010161478415	0.0037971726827480453	11
PALMD	3.8340857	3.9699335	0.0005164963790234015	0.003866920769826765	11
TMEM70	3.8153055	1.9698755	0.0005321067357278142	0.0039643251939241704	11
HSD17B11	3.8121786	2.75315	0.0005417278579375113	0.004027952578825552	11
ARPC5L	3.8090694	1.5494304	0.0005357800662215128	0.003988148957198349	11
CDH5	3.8057365	6.916467	0.0005624237911015927	0.004167975337458799	11
TINAGL1	3.8006463	3.25939	0.0005639518134960106	0.00417745313084578	11
MORF4L1	3.7955015	1.0486013	0.0005408217010577197	0.004023362052969176	11
LUZP1	3.775917	2.3775234	0.0005995577348754685	0.0044148772745242785	11
MT1A	3.774687	3.8716028	0.0006081380604403327	0.004472168095862573	11
ARID5A	3.7739394	2.4526224	0.0006030696248527338	0.004437814455284235	11
RPGR	3.7725196	3.3799748	0.0006122770537924798	0.0044986603858167724	11
EFNB1	3.7619064	3.679591	0.0006321483364842584	0.004631473865010597	11
CXCL1	3.7553732	2.5953207	0.0006214922959293975	0.00455838029690967	11
FAM96B	3.7360637	1.3473008	0.0006504220520611807	0.004750828843245658	11
ITGB1	3.7268322	1.1465341	0.0006503348950751087	0.004750828843245658	11
FLT1	3.7180803	4.8686805	0.000718097016482957	0.00519200086869042	11
CCL14	3.7051713	7.8159738	0.0007468433596429851	0.005377817330567918	11
DAB2	3.6891377	1.9002912	0.000747150216436214	0.0053788721634443135	11
ARL4A	3.6813645	2.2066553	0.0007809747722903571	0.005599011910028318	11
GIMAP6	3.6596537	3.9453259	0.0008426641964375972	0.006004631360253547	11
KCTD12	3.6544788	2.5484886	0.0008431207599119635	0.00600660862536261	11
THBD	3.6506267	3.410721	0.0008620559800309924	0.006124596404621799	11
GJA1	3.646875	2.2299242	0.0008523551872577209	0.006060810967948106	11
GIMAP7	3.6426156	3.3026485	0.0008790769331101887	0.006230739628262647	11
YWHAE	3.6293104	1.0830486	0.0008733401281779821	0.006194269663611271	11
RBP7	3.6279988	3.1539917	0.0009195378934178939	0.006476736766721877	11
UFD1	3.6279383	1.5653719	0.0008916978516783115	0.006305805954700031	11
RASIP1	3.6132236	4.0839686	0.0009611661294324511	0.006744450449224654	11
FILIP1	3.6010134	4.8514833	0.0009954222837853907	0.006958620012598123	11
AKAP13	3.596691	1.5467492	0.0009717924586413436	0.006811889415943429	11
KLF9	3.5925057	2.302642	0.0010044322037870324	0.007012835251294931	11
NSRP1	3.5920107	1.7013873	0.0009952288169341992	0.006958620012598123	11
GPX3	3.589392	3.424908	0.0010198125986847204	0.007107027577084328	11
CHMP4B	3.585783	1.2929851	0.0009978435470611574	0.0069726396691621425	11
ASAP1	3.5811126	2.1003642	0.0010313958351983903	0.007186133715909681	11
PLXNA2	3.5779135	3.9796035	0.0010590244046473037	0.007349624985780099	11
MYO10	3.577133	2.191998	0.0010447700447276333	0.007259712465342769	11
CD55	3.5636127	1.8908292	0.0010792103789480077	0.007472707539284708	11
MEF2A	3.5213242	2.0374105	0.0012184260211270345	0.00830634698671176	11
TLNRD1	3.5140073	2.4151165	0.0012515074443457128	0.008509388037867332	11
EIF5A	3.506017	1.1823136	0.001233214934666998	0.008395222675799832	11
CLIC2	3.5050976	4.368247	0.0012975993076905848	0.008806713553065542	11
RAB7A	3.4991133	1.1348882	0.001263232152629787	0.008585627078288893	11
SPTBN1	3.4878712	1.929498	0.0013355180263365564	0.009040284585540754	11
RELB	3.4866483	2.3622282	0.0013461467659012468	0.009097543557343083	11
RGS3	3.4752042	2.6206274	0.0013919389511942068	0.009371140979928722	11
SRSF7	3.4745972	1.1352128	0.0013525374139241493	0.00913705083593754	11
MAP1B	3.4743483	2.453688	0.0013885349761248575	0.009350100709537009	11
RAMP3	3.4729216	4.326464	0.0014179317734341296	0.009525105069648336	11
LAMA4	3.4699726	3.1095407	0.0014196217291389756	0.009534547940939202	11
GRPEL1	3.467183	1.7731503	0.0014061984474905008	0.0094576503162781	11
HIF1A	3.4643946	1.7331307	0.001413509754444653	0.009499204703231439	11
PLPP1	3.453538	2.7502258	0.0014831017588875484	0.009925122923951967	11
SHE	3.4522076	6.6112514	0.0015049274801066904	0.0100511295520228	11
SLC9A3R2	3.4480639	2.75285	0.0015078686120431712	0.01006676375727309	11
RAPH1	3.446066	2.7271361	0.0015125649953914779	0.010094099186316268	11
SPRY2	3.4445074	3.216692	0.001523131600518737	0.010152495431836042	11
TM4SF18	3.4403498	3.0243068	0.0015372460899628878	0.01023640482498416	11
PEA15	3.4397779	1.6799674	0.0015157421937697314	0.010111278623951982	11
IL1RL1	3.4269342	4.827131	0.0016072552281540067	0.010649971676107595	11
TACC1	3.4238741	1.9791808	0.0015892900559990404	0.010553628542519069	11
LAMC1	3.4215207	2.671535	0.0016158952437944681	0.010698527906062032	11
CDH13	3.4181943	4.499067	0.001646856472282888	0.010884179889032581	11
ZBTB16	3.412759	3.2130582	0.001662391189999387	0.010978197067093807	11
SWAP70	3.4043949	2.3321688	0.0016923813098345362	0.01114115044419238	11
PXN	3.3978853	2.4445903	0.0017237676722290955	0.011332201390481397	11
MCTP1	3.3971982	4.4983125	0.0017447440203471167	0.01144542522715874	11
ADRM1	3.3884456	1.35254	0.0017368924036337606	0.011400608240759289	11
ENO1	3.38218	1.0623162	0.0017328550970007153	0.011380789662913842	11
FSTL1	3.3811808	2.0359263	0.0017707030882500665	0.01159756928002255	11
SNAI1	3.3729587	3.707678	0.0018592621138793521	0.0121231552413739	11
SLC9B2	3.355674	4.6497054	0.00195330063892615	0.012669823386235159	11
SASH1	3.3538253	2.7508788	0.001949830858099902	0.012652210642586344	11
F2RL3	3.3375115	6.1051307	0.0020554752851559125	0.013255950724930153	11
EIF5	3.328626	1.2483482	0.002043353307300928	0.013185092974255566	11
MECOM	3.3284311	6.6430507	0.0021075780635067065	0.013562984617820116	11
SDCBP	3.3282855	1.344919	0.002039414982385925	0.013168106306266488	11
TIE1	3.3275032	7.1628227	0.002112314961712791	0.013584987520205778	11
MAGI1	3.316105	2.659591	0.0021574944767379705	0.013833783644478737	11
MAFF	3.3106995	1.6276643	0.002150977939497597	0.013805195382450994	11
ADGRF5	3.3049285	6.097964	0.002243896111232425	0.014341181300847328	11
DDX39A	3.2970505	1.6473167	0.002237174706831265	0.014303674579075002	11
GNB4	3.2941096	2.1002135	0.0022713559123238645	0.014505626171983005	11
METAP2	3.2891276	1.1702015	0.0022586850148884757	0.014432949911292507	11
NRP1	3.280779	2.3230004	0.002355027627526547	0.014965892697019312	11
NOP16	3.2792969	2.112084	0.002370121863235093	0.015044711849880443	11
LCN6	3.2749972	10.669864	0.002434225539215198	0.015402067310095635	11
UBE2N	3.2619638	1.2566886	0.0024460735837161817	0.015462448939205512	11
H2AFZ	3.257351	1.0432384	0.002435100357264038	0.015404696545264636	11
GNG12	3.2412963	2.0593417	0.0026289024018535385	0.01642317292988816	11
EIF5B	3.239171	1.0079271	0.0025798835921842607	0.016171159702009396	11
