cluster,gene,logFC,pvals,adj_pvals
10,HAGHL,2.4946187,0.0011340499505184032,0.0056475064431448065
10,KHDC4,1.7892221,0.0011199658700096046,0.0055936260856145475
10,HIST3H2A,1.8211367,0.0011535256042607286,0.005736614164179486
10,FN1,1.1810359,0.0010271708621954006,0.005185053249517133
10,CITED4,1.900155,0.001225458252250356,0.006046238905427927
10,NOS1AP,3.28572,0.0012761012637535192,0.006270503553282744
10,GREB1L,3.780924,0.0012840474534823486,0.006300211395273097
10,PCBD1,1.305279,0.0012444120192941952,0.0061364136762094325
10,GJA1,2.4017856,0.0012708145072432343,0.006251303818941142
10,PAFAH1B3,1.2474737,0.001272912204366843,0.006258226072296654
10,PTPRF,1.2910533,0.0013264111698171896,0.006484319114152156
10,BNIP3,1.4332546,0.001410486958652263,0.006834508714111085
10,SNHG8,1.0511968,0.0014195214399117329,0.006870938622504668
10,SEMA3C,2.0657566,0.0014842736958168518,0.0071442988008688455
10,SUGP2,1.8054322,0.0014939564823719432,0.007183275638184673
10,RAB11FIP1,1.4450787,0.001546995624874954,0.007406864683599654
10,HOOK2,1.3253602,0.0015816992066103022,0.007555062323642938
10,HILPDA,1.7225981,0.0016583402763729895,0.007873424355634673
10,DNAJC1,1.3314619,0.0016446920296414769,0.007822968360354513
10,SBSPON,4.0442467,0.0017764632105527576,0.008344635557836185
10,C9orf116,2.6617708,0.0017655124406463954,0.008301801300025216
10,NFIX,1.8217213,0.001826161661069878,0.008541144117019655
10,CYB561D2,2.0102842,0.0018977695828714795,0.008829791896486475
10,UGDH,1.5695906,0.0018728957536726213,0.008733959479532335
10,TMEM101,1.9717549,0.0019257374268281029,0.008943848920346662
10,TSC2,2.0166676,0.002116457403844667,0.009685202391897402
10,ARHGAP35,1.9174149,0.0021168848610745024,0.009685202391897402
10,HIST1H2AC,1.5348679,0.0024169236813195317,0.010865966163511695
10,GEMIN7,2.1822574,0.0024857156842026827,0.01112008099889981
10,CRIP2,1.2947494,0.002501048365195664,0.011177638983210504
10,CENPP,2.651814,0.0026992506444146087,0.011910739150755504
10,RDH13,2.327442,0.002821854400059952,0.012349530350045088
10,KCNMA1,2.1172078,0.0029455511693061215,0.012822768022577346
10,LINC00504,3.1769247,0.003128111060597835,0.01349732213035355
10,NME3,1.0776227,0.003117349155435352,0.013457534684586001
10,SLC4A7,1.4221898,0.0031629790548690275,0.013622076818154161
10,NAA38,1.1066769,0.0032627533542185826,0.013978711900713838
10,EPPK1,2.1982884,0.0034043742782913222,0.014496380677140427
10,LUM,1.3336102,0.0032258127039538065,0.013845416756173524
10,ZKSCAN1,1.1709605,0.003451058666538874,0.014664167943823294
10,TMEM134,1.0616647,0.0035174731543796546,0.01491142092362956
10,FSTL3,2.4652476,0.0038385705192359306,0.01608083378834983
10,RAB31,1.2839355,0.0038050188899955957,0.015958717588836227
10,ZBTB16,2.8999894,0.004053954277266587,0.016831431329365876
10,HSBP1L1,1.5446225,0.004081187113578408,0.016923699036140844
10,TSPAN1,1.8815843,0.004091652562666389,0.016953002515075113
10,KLHDC9,2.507722,0.004186547556553424,0.017265148622852042
10,AL391421.1,4.070232,0.004222810841758918,0.017377274035996346
10,TPM1,1.0416714,0.004157639751112385,0.017171459505220827
10,BLOC1S1,1.0573916,0.004324631937923181,0.017743911982510976
10,LAGE3,1.1232036,0.004393297321692184,0.01798087616850626
10,SPARC,1.31215,0.004243097735430238,0.01744887310574953
10,HIST1H2AE,2.277106,0.00458080396360408,0.018655635463547777
10,CENPX,1.0243187,0.004496471587184745,0.018349288712493896
10,SPINT1-AS1,1.2449174,0.004879146753507173,0.01963247351849601
10,FAM20C,2.3467555,0.005148772462188933,0.020538212502287385
10,EPHX2,2.1094255,0.00537126768320385,0.021268014262436914
10,PARD6B,1.4765455,0.005321201467077234,0.021097423226970474
10,CHPT1,1.2390939,0.005378239897984598,0.021286321971783147
10,PLIN5,2.2225475,0.005569591701843705,0.021873497415286724
10,VKORC1,1.0263895,0.00550871012697402,0.02169868832248262
10,FAM83H,1.8560379,0.005690363663238894,0.0222524919394718
10,PLOD3,2.3017266,0.0058198632562750045,0.022667954715620327
10,ABCA3,2.9668336,0.006190329929537985,0.023879998006540767
10,REEP6,1.7871432,0.006191955137345222,0.023881185271203583
10,ZMYND8,1.3308886,0.006196857438912651,0.023895008465256246
10,NUDT16L1,1.2741097,0.006297342739535617,0.02422579198632473
10,WDR6,1.803922,0.006690155618190813,0.025520296904660116
10,ARHGEF12,1.4574203,0.006714451160939033,0.025602199451901942
10,LTBP3,1.2823479,0.006742442898720442,0.02569271860943987
10,MKNK2,1.5010363,0.00685899199933423,0.02604922438129721
10,C4orf48,1.0810754,0.006823542116994391,0.025958100305300595
10,MAZ,1.4400133,0.007158966860929677,0.027018653401639024
10,UGCG,1.2900118,0.00715146474835944,0.026995960327678377
10,AFMID,1.7808523,0.007295202937369192,0.027475616797359517
10,PILRB,1.4671185,0.007313284444368161,0.027526558788011142
10,TCEA3,1.3667473,0.007365812374798253,0.027701261601238158
10,MAP1LC3A,1.3472699,0.007443362958930914,0.027940741428150895
10,AC100810.1,1.738675,0.007603295110550736,0.028491727360132703
10,FBXL15,1.4243389,0.007952892401837877,0.02959416761196989
10,F12,2.0177786,0.008041727957590415,0.02987751643517964
10,WDR60,1.8094133,0.008106150542734898,0.030049118791033842
10,PRLR,1.4032267,0.008100931000351084,0.03004205733293046
10,TRAPPC6A,1.1876601,0.008097836065575147,0.030036724853832755
10,AKT1,1.5829923,0.008331390221238973,0.030733233728204894
10,COL4A5,2.8235002,0.008722871370006411,0.03195624278983553
10,SERPINA1,1.7681073,0.008792022771396577,0.03213165257602938
10,PTPRA,1.54948,0.008866858180551133,0.032365025385512024
10,LRRC26,1.4430473,0.008849345941365069,0.03231508740514195
10,RGS11,3.9746819,0.009234724641198079,0.03344582019803189
10,ETHE1,1.2374271,0.0091628157377887,0.033238815465058184
10,TMEM160,1.0527749,0.009179897207446013,0.03328551673897907
10,SIGIRR,1.299823,0.009277434929717825,0.033553883274340585
10,MGAT4B,1.8088723,0.009340315156082116,0.033761095281017055
10,IRAK1,1.4575526,0.009715782019931816,0.034895577704637214
10,HIST1H2BG,2.0039976,0.009840265573555303,0.03526581535228094
10,SPTAN1,1.2702136,0.010001070763094541,0.0357290913919225
10,WWC3,1.8388205,0.010163254941832248,0.03620147815496033
10,GAD1,5.4568934,0.01029152453021451,0.03654347995283025
10,CXXC5,1.1023046,0.010122345940944875,0.03609122047039885
10,CACNA1D,2.3298225,0.010398946723817259,0.03681673969973349
10,HIST1H1C,1.2782334,0.010529284764437208,0.03714759535324119
10,KCNK6,1.4348396,0.010789343251318629,0.03791014249208234
10,TIMM10,1.0788093,0.010949222373295826,0.0383463083121615
10,GNA11,1.7788221,0.01127998797596679,0.03926873358060527
10,QTRT1,1.3059762,0.011596576981241587,0.04018565301834568
10,NDUFA7,1.7635179,0.011705863578799228,0.040471521856359646
10,INTS3,1.8502442,0.011949803819496504,0.04117355898802758
10,NUDT2,1.6458123,0.012608971731643642,0.04301954274035466
10,SUSD3,1.3184627,0.012504278034255493,0.04273473754278834
10,ABCA7,2.6727276,0.012637925673167991,0.043093995236553086
10,FPGS,1.733092,0.012991355552753357,0.04406325261034024
10,MSRB2,1.0372179,0.012963387179311135,0.04398864084600767
10,HIST2H2BE,1.6270608,0.013278225563465819,0.0448223486634323
10,MATN3,2.6492286,0.013419395805496146,0.04521438434316517
10,FAM173A,1.0492238,0.013356109682597593,0.04505139564876192
10,CYHR1,1.1222955,0.013634538617958691,0.04582003736146407
10,PPP1R13L,1.938349,0.01381581964275089,0.046360489201063566
10,PREX1,1.5406755,0.0139314095733241,0.04666198472572911
10,ENDOG,2.2431676,0.014242060336133209,0.04757063344630306
10,TNPO3,1.7308892,0.01428031793452504,0.04767324733359667
10,RASSF7,1.5783726,0.01426079527308934,0.04762443550392234
10,PRR15L,1.7766707,0.014370538949035524,0.04789990890518472
10,DDRGK1,1.1540982,0.01476968178410854,0.0490437848874401
11,IGFBP7,5.692011,1.3454617198590026e-25,9.562432751175648e-24
11,IFI27,3.6576488,1.2327849043349864e-23,7.116780879261242e-22
11,B2M,1.7395444,8.551944316769551e-23,4.54607315630738e-21
11,CD59,3.5861826,4.524897324838611e-16,1.1360500527333726e-14
11,PCAT19,10.201672,1.1194649794256015e-14,2.295536389371932e-13
11,VIM,2.6559036,4.094749963382574e-17,1.1525703817738496e-15
11,CD93,6.4944043,5.015952194533024e-14,9.42219330883939e-13
11,TCF4,4.037019,7.827922063594728e-14,1.4347496789361136e-12
11,TM4SF1,4.221579,3.4434570410744645e-13,5.8010730282116e-12
11,TUBA1B,2.487117,9.466931102602397e-14,1.7109377876059188e-12
11,SPARCL1,5.769776,1.5277345686181564e-12,2.325517639057507e-11
11,EIF1,1.593564,7.708470228023976e-13,1.232199645708912e-11
11,HLA-B,2.0123112,1.5207619116242606e-13,2.6973435589053787e-12
11,GNG11,5.850944,4.308202970563845e-12,6.222692848399268e-11
11,YBX1,1.7343452,2.333132429093509e-12,3.4981548008418553e-11
11,SPRY1,5.0514984,2.4234904766629987e-11,3.2230823089119723e-10
11,EMP1,3.9108124,6.803764509046524e-11,8.493928323380601e-10
11,HLA-E,2.306189,1.4000192607683073e-10,1.6840178593196486e-09
11,CAV1,4.692014,6.808738124043144e-10,7.502856898147724e-09
11,ADGRL4,8.951795,8.006504401301796e-10,8.743006342313112e-09
11,S1PR1,6.3334765,2.805570737705072e-09,2.8748773749225463e-08
11,UPP1,3.7694445,2.511220119258848e-09,2.590830227763525e-08
11,HLA-A,1.8723468,2.606784644734245e-09,2.6817925797444755e-08
11,ADAMTS9,7.4055047,8.48253799783579e-09,8.187591389071851e-08
11,PSMA7,1.4224706,4.519635568667921e-09,4.50893967821923e-08
11,HMOX1,4.7922297,1.0235629545438506e-08,9.698967944075473e-08
11,AKAP12,5.8044405,1.1782829783773907e-08,1.1049526926563352e-07
11,PLVAP,7.41396,2.294382261647572e-08,2.0681386005413e-07
11,CD63,1.2321894,1.3848834678295498e-08,1.2867136146256407e-07
11,PKIG,3.7114367,6.563640408293954e-08,5.51595316092464e-07
11,RAN,1.7483236,4.8738244132587465e-08,4.1930619430062314e-07
11,TUBB6,3.6686506,7.695386894940246e-08,6.381257010273644e-07
11,EIF4A1,2.3172412,6.984289785626993e-08,5.834295896039655e-07
11,SERPINE1,5.4982476,9.230193902141647e-08,7.557169144720941e-07
11,SON,1.185472,4.986435085105667e-08,4.2737167275513207e-07
11,SRGN,2.6048155,9.045834048498932e-08,7.412921961896029e-07
11,SPARC,3.1707716,1.0395937974647722e-07,8.442973461758031e-07
11,YBX3,2.1143756,1.22479630870403e-07,9.867503416834645e-07
11,EIF2S2,1.6249033,1.20018702466979e-07,9.677842613963204e-07
11,PNP,3.7591515,1.7060503482310173e-07,1.3492833622331434e-06
11,ID3,3.1934233,1.6169838697400882e-07,1.2827600265548613e-06
11,ECSCR,8.218419,1.9066851840611757e-07,1.4955639260699668e-06
11,ENG,4.270631,2.1584342354140727e-07,1.6756290100792676e-06
11,TFPI,4.7582293,2.3382042307030494e-07,1.8028340318993694e-06
11,ATF4,1.8902516,3.2734706929681584e-07,2.468311283337513e-06
11,NFKBIA,2.4316154,4.137903448085445e-07,3.0690579297645194e-06
11,ANGPT2,6.2846594,5.169827590308767e-07,3.759410154051741e-06
11,NNMT,2.8419287,4.412187130436287e-07,3.2498868798625997e-06
11,MT2A,3.1061473,4.7080017157833535e-07,3.450948123817422e-06
11,MYL12A,1.3908222,4.856904798936893e-07,3.547184258272726e-06
11,CALCRL,7.1337385,1.0634574383678633e-06,7.363366304543261e-06
11,ID1,3.2253416,1.0011719907374617e-06,6.9480262925336785e-06
11,ICAM1,3.046365,1.0243230835776492e-06,7.105971885194048e-06
11,HSP90AB1,1.0305095,7.934488643742536e-07,5.592086922438606e-06
11,HLA-C,1.2159466,7.565615957319438e-07,5.348748847828762e-06
11,ESAM,6.4809933,1.5239793116779048e-06,1.029637457427707e-05
11,FABP4,7.1906166,1.5897165301853721e-06,1.0704603099060268e-05
11,ADAMTS4,4.513011,1.6643944671653333e-06,1.115359649031645e-05
11,SEC14L1,3.2566628,1.815859615025616e-06,1.2079298070300676e-05
11,JAK1,2.2329898,1.8118637287365327e-06,1.2061569522881795e-05
11,FKBP1A,1.9517732,2.514268107484981e-06,1.6289748670525324e-05
11,SQSTM1,1.8944069,2.5556071901552245e-06,1.652121666759763e-05
11,CFLAR,2.6913939,2.746059497595265e-06,1.7664237229563297e-05
11,ATP1B3,1.8582878,2.6361766608788855e-06,1.700568481556995e-05
11,MYL12B,1.0691149,2.4188114458474386e-06,1.5715338737948574e-05
11,STOM,2.3925357,3.2305800822491895e-06,2.0526016526789712e-05
11,EMCN,8.299764,3.905891597590595e-06,2.4448237910747482e-05
11,DDX21,2.1313493,3.7572458703067826e-06,2.3582962566153407e-05
11,CDKN1A,2.4489532,3.8046188779717146e-06,2.3863780761589368e-05
11,ATP1A1,1.9666336,4.013214735790733e-06,2.5050806995757097e-05
11,PECAM1,4.0220475,4.692616404919727e-06,2.887408607331293e-05
11,SOX7,5.613493,4.865514657882166e-06,2.9806415749722886e-05
11,MAP1LC3B,1.8668267,4.380453583812571e-06,2.7137553695752044e-05
11,CXCL8,4.2658777,4.838441892219177e-06,2.9650586943967888e-05
11,SPAG9,2.9144568,4.8887976189570525e-06,2.9938930553660302e-05
11,NOP10,1.3744245,4.129124921657272e-06,2.5730026625947536e-05
11,CAVIN1,2.79014,4.928193735815695e-06,3.0169999273600503e-05
11,PFDN2,1.5254545,4.484781846677369e-06,2.7736486023446153e-05
11,IL6,5.36918,5.834187804332668e-06,3.532275294894398e-05
11,SOD2,2.4356291,6.703615225805082e-06,4.0170721718402885e-05
11,FAM241A,3.5443795,8.102173320647703e-06,4.802750025617427e-05
11,ETS1,2.9213111,8.498185608587804e-06,5.021075962414314e-05
11,PLPP3,3.170933,8.703910422015813e-06,5.1342591675847915e-05
11,RDX,2.968965,1.043070025364257e-05,6.052410483283574e-05
11,TUBB4B,1.6851062,9.802736053135217e-06,5.726529050440931e-05
11,MSN,2.0232482,1.0952058186269785e-05,6.320533547994664e-05
11,RPS17,1.3295252,1.0236793000274495e-05,5.955145915146848e-05
11,HLA-DRB1,2.0385797,1.0819952436875017e-05,6.252038595202813e-05
11,SPHK1,2.786193,1.2590158633483214e-05,7.15204655434504e-05
11,VWF,7.9005175,1.4520112083062617e-05,8.160438533592357e-05
11,SBDS,1.960896,1.322235132106211e-05,7.485334648939552e-05
11,CD74,1.7294552,1.1924664644119363e-05,6.82533615421382e-05
11,PTPRE,2.9575195,1.9197155853348723e-05,0.00010510022475193365
11,ZNF385D,3.6850278,1.9570679280983903e-05,0.00010701589843933491
11,STC1,4.066937,2.082826170147999e-05,0.00011324352125456742
11,FERMT2,2.7358444,2.024984265839002e-05,0.00011036346899237399
11,ZEB1,3.818805,2.1018471163443745e-05,0.00011410656687024402
11,PLIN2,2.544553,2.043930765975882e-05,0.0001113291255854712
11,KLF6,1.6962892,1.8972734508264155e-05,0.00010402866256240301
11,IL32,2.0857224,1.916441889222213e-05,0.00010498441258969796
11,PPP1R15A,1.7045138,2.100133979167125e-05,0.00011404771911432737
11,WTAP,2.1881027,2.263258857312598e-05,0.0001218476189679402
11,CLIC4,2.2474604,2.3737882964497043e-05,0.0001271937938212941
11,DUSP6,2.6930652,2.671783675096574e-05,0.00014169520970882269
11,PHLDA1,2.7436836,2.7359749507361262e-05,0.00014480297206421536
11,RHOB,1.7996231,2.5559654976454675e-05,0.0001359506648351508
11,CXCL2,3.6268435,2.8501570599932985e-05,0.00015040697824308157
11,ETS2,3.0926297,2.882470398230912e-05,0.00015189110729282483
11,RHOC,1.5729222,2.668887281427762e-05,0.00014158302531589416
11,EGFL7,4.5736985,2.9733279723337658e-05,0.0001561341719423354
11,RAI14,3.6880991,3.205991735971759e-05,0.00016743017055015867
11,SH3BGRL3,1.108869,2.5455471001594873e-05,0.00013551580700320418
11,ARPC1B,1.5953164,2.988668227439058e-05,0.0001567284966663931
11,A2M,3.5185788,3.349419957069348e-05,0.00017441808549783418
11,ANXA5,1.5451869,3.222605767800099e-05,0.0001682493512468675
11,RCAN1,2.6912193,3.5530422391858896e-05,0.00018385953945110654
11,HNRNPD,1.3729708,3.3535472124537446e-05,0.00017458285560065776
11,FOSL1,4.171258,3.95641843379906e-05,0.0002028223895629965
11,CLEC14A,9.261489,4.0691726333652424e-05,0.0002081904948490312
11,CDC42EP2,4.1610813,4.046366200379555e-05,0.00020708210083083056
11,COL4A2,4.1963058,4.189975594581791e-05,0.00021400869992387752
11,ELK3,3.0899723,4.227838351224975e-05,0.00021569948154420243
11,CSF3,6.791789,4.4342836654430486e-05,0.00022483988812163955
11,IFITM3,1.5192453,3.8315803417515135e-05,0.00019681228918937285
11,ANKRD11,1.8105496,4.78586364430257e-05,0.0002410484864692211
11,SRSF3,1.2382165,4.6246890945649705e-05,0.00023364475813037686
11,SOX17,7.725644,5.638813933199066e-05,0.0002794280485705289
11,SELE,8.57699,5.685130894515758e-05,0.0002813387052276471
11,CDC37,1.590957,5.2850042683697015e-05,0.00026303494667480445
11,PRSS23,2.3504968,5.804086005167998e-05,0.0002865994743004094
11,EDNRB,5.0388875,6.161199597501518e-05,0.0003025848417878895
11,COL4A1,4.3105736,6.330607192729412e-05,0.0003100646219470577
11,FOSL2,2.0249534,6.119620029640684e-05,0.0003008688697512793
11,SGK1,2.1480644,6.311822541497807e-05,0.0003093953683335066
11,EPAS1,3.2913444,6.878856299906836e-05,0.0003343873106688421
11,APP,1.2188866,6.0710457229560826e-05,0.0002986427294980323
11,NEDD9,3.0804636,6.949023309000621e-05,0.00033743623231249464
11,RAMP2,3.870651,7.129147385227325e-05,0.0003452579605984924
11,FXYD5,1.5042515,6.53379176521298e-05,0.0003187245514747462
11,PDLIM1,1.9705248,7.999770511543182e-05,0.00038391390475539603
11,ERG,6.500081,9.135116391663841e-05,0.00043394196758828735
11,CCL2,3.2003129,8.914878196737594e-05,0.00042448121111705373
11,ITGA5,3.2122314,9.38988250039269e-05,0.0004447619547546859
11,CYP1B1,3.39984,9.701444356855632e-05,0.00045868044302744404
11,CXCL3,3.640482,9.787651836534587e-05,0.00046191295194184445
11,ABL2,2.1107981,0.00010077362982363588,0.0004739812111606247
11,LRRC32,4.3038483,0.0001104422531831811,0.0005143850779680174
11,TXNRD1,2.8645198,0.0001123179865212401,0.0005219144172444294
11,SLC3A2,1.8202499,0.00010932308258348069,0.0005098275065579507
11,CLDN5,7.2381573,0.00012292306022826345,0.0005678456454530406
11,NCL,1.2690067,0.0001140242754950868,0.0005291648852789141
11,PTPRB,7.1225443,0.00012785921591737932,0.0005882497479528769
11,MAP4K4,2.5993443,0.00013250404056364086,0.0006062344127453603
11,PA2G4,1.3612221,0.00012641876675468686,0.00058221366487861
11,CTTNBP2NL,3.1066582,0.000135829510805414,0.0006200406805262502
11,UBE2D3,1.1967984,0.00012759957922265868,0.0005872042580779725
11,CDC42,1.1130396,0.000128379828197006,0.0005903452931829346
11,PPP2CB,2.0801659,0.00014337065503098925,0.0006516749909094139
11,APOLD1,3.873307,0.00015331355631948153,0.0006930460936167685
11,GABARAPL2,1.3565093,0.00015056629434683364,0.0006816471572490143
11,MGLL,2.5369723,0.000159732264550896,0.0007195493935174184
11,ACKR1,8.449233,0.0001819034217689302,0.0008111594898906268
11,SNRPB,1.236163,0.0001676968680446795,0.0007529950772964838
11,EIF2S1,1.9506464,0.00018707161235425825,0.0008326091323780571
11,GSTO1,1.8359133,0.00018900544779417987,0.0008401426562445068
11,ADCY4,5.430235,0.00019976952766176254,0.0008840874579894457
11,COL15A1,3.85403,0.00020185338189411536,0.0008922204958777443
11,TUBA1C,1.75826,0.00020083755589102718,0.0008881635461421444
11,TMEM173,2.9351726,0.00020818726712823308,0.0009174069775280538
11,TXN,1.5912696,0.00020601397657678936,0.0009092805827629561
11,EIF4G2,1.1385574,0.00019810694231449236,0.0008773722314524317
11,RHEB,1.1015842,0.00019519908476313554,0.0008651280707827282
11,DNAJA1,1.5118104,0.00021479648611675515,0.0009441357671771146
11,NDRG1,1.9422331,0.000216614896183467,0.0009512059649025451
11,SOX18,7.139896,0.00024413653801766625,0.001060245094548691
11,MYCT1,6.9572325,0.0002469374250747296,0.0010713821695379664
11,ARHGAP29,2.3201952,0.00024306033770312013,0.0010558242850573828
11,CDC42EP3,2.6806812,0.0002535960722420963,0.0010971207640888972
11,RAB5C,1.3100722,0.0002472934987939475,0.0010726703164962638
11,RBM8A,1.1131285,0.00024749017203070593,0.0010732665905264609
11,TMEM204,3.932657,0.00027390720107290723,0.0011768466067429697
11,G3BP1,1.8144681,0.00027917325483750474,0.0011970903876587983
11,COPS8,2.0400975,0.00028159619423021736,0.0012067362205227306
11,MCMBP,2.6902227,0.0002863134852469894,0.001224635334372859
