gene	logFC	pvals	adj_pvals	cluster
ZNF600	2.0441742	0.00029487151527111467	0.0005209744086062097	15
ACP5	1.3684676	0.00030186378325733777	0.000532857516782591	15
IL2	7.0513406	0.0003077190082219599	0.0005427066794269259	15
HOPX	1.0458068	0.0003474938708683303	0.00061017360995317	15
ETV7	3.2225268	0.000407221787925555	0.0007119262026670543	15
CD79B	1.3582705	0.0004096308490133656	0.000715512400023346	15
CD70	4.0314293	0.0004130496513016218	0.0007208545397934064	15
ZNF124	1.6106048	0.0004212499367021699	0.0007345247370569658	15
OSM	1.2220834	0.0004932150556033295	0.0008577653140927471	15
NCR3	3.0292022	0.0005284953167768764	0.0009175265916265215	15
AIM2	4.376898	0.0006257184578454048	0.001082557885545683	15
PLCL2	2.5773196	0.0006545849143169	0.0011285946798567242	15
CXCL13	7.3344088	0.0006611107777795646	0.0011388643889398184	15
CLECL1	2.7170496	0.0006758620463738536	0.0011622735105311325	15
ZNF80	3.8088522	0.0006871696855078634	0.0011796904472237998	15
SMIM3	1.54365	0.0007184365867414812	0.0012301996348313034	15
WDR86-AS1	3.3398387	0.0007430098659683141	0.001271188821160503	15
INE1	1.2276031	0.0008013505729857067	0.0013698300392918064	15
NDC80	2.2500958	0.0008304128126189284	0.001417086710953803	15
TMEM200A	3.327493	0.0008371027276733053	0.0014272851281727286	15
HPGD	1.5190037	0.0008569979014253067	0.001459962353365088	15
ASTE1	1.4977841	0.0009286326789224804	0.0015779654697068485	15
CTH	2.337518	0.0011895648418432205	0.002002634413877476	15
ZNF586	1.2866983	0.0012561908962190874	0.0021077028460051803	15
BIK	2.7999234	0.001275606692431687	0.0021384856536993914	15
IL23A	2.8032217	0.0013640269323916378	0.0022790759104288016	15
MIR155HG	1.2309407	0.001439096971511341	0.0024004953653233374	15
LOC100506776	2.9261053	0.0014460613527803466	0.002410102254633911	15
NAT1	2.3841765	0.0015038330317295602	0.0025001380411131505	15
PATL2	1.4771196	0.0015172248363421092	0.0025203070371131384	15
METTL21D	1.1811857	0.0015476366953454117	0.0025686916105318036	15
ZNF552	1.8775942	0.0016171825113556854	0.0026818947120326457	15
FCRL3	2.9662468	0.0016268256038981673	0.00269565137348495	15
PRR5L	1.7491274	0.0017277060377810082	0.0028604404599023316	15
MIR3064	1.2830951	0.0017386680417166732	0.0028762085057347777	15
FASLG	1.9945095	0.0017807834089758657	0.002943443651199778	15
TPK1	2.0373075	0.0017893420302261792	0.0029551478616452174	15
DTHD1	2.660756	0.0018819967492415765	0.0031004888784869466	15
ZNF683	2.119973	0.002016111524183572	0.0033078121807769843	15
CCNE2	2.129681	0.00206310545105095	0.0033793701081915642	15
GPR25	3.4696965	0.0020899620608710932	0.003418563157498948	15
FAM172BP	5.1551294	0.0034318790893684017	0.005530828508248833	15
MZB1	4.225587	0.004211843256268011	0.006749748808121812	15
CD274	2.4851902	0.004350792993317106	0.006961268789307369	15
ABCB1	2.3221967	0.00447344555491517	0.007146079161206341	15
TNIP3	1.8166306	0.004541916028086523	0.007249666445469311	15
ARHGAP11B	2.0810058	0.004554117692334971	0.007257558075434218	15
XCL2	1.9521585	0.004651192431286134	0.007406357374659448	15
TNFRSF13B	5.665766	0.004970781897432794	0.00789012999592507	15
CXCR5	2.4040587	0.005499276819305307	0.008694508805225782	15
BRDT	4.0414767	0.006544194798102721	0.010265403604867013	15
CDK1	1.0900369	0.007907993150112789	0.01230816054492263	15
FASTKD3	1.5627674	0.008204896796410436	0.012740522975792602	15
LYPD3	1.4275559	0.00898290900335589	0.013873218538001374	15
EPHB6	2.2155902	0.009117120417365456	0.014058782447749354	15
SLC25A19	1.1839495	0.009497005730342426	0.014622025758802813	15
SNORD47	1.3885496	0.00992085348005696	0.015251119877105243	15
SNORD76	1.7523187	0.010033791158810871	0.015412889644870769	15
LOC256021	4.4082594	0.010124740472698809	0.015540660740903775	15
LOC728989	4.1813426	0.012484417000151632	0.01900215677344236	15
SLC25A20	1.2861959	0.012868551647812379	0.019557069373575042	15
SNORA48	1.3664026	0.012944463595631369	0.01965749976557535	15
ZNF700	1.3872612	0.013779995558781294	0.020847194491348402	15
TNFSF4	2.1919715	0.014338331373490417	0.021610145250173952	15
PIGB	1.059861	0.01446595032317	0.02178606976381024	15
ZNF211	1.0396439	0.0148853592596068	0.022378135555297683	15
SUMO4	2.8318384	0.015271051807582035	0.022912305787820008	15
CHAC2	2.11247	0.018374465235959783	0.027342954220178246	15
CXorf57	2.6026871	0.019026341428346007	0.028219686071824516	15
FFAR3	2.7499723	0.020790210281877917	0.03073201815503018	15
SNORD31	3.5426075	0.021367044234395248	0.03156136519113035	15
ASB2	2.8797095	0.021498899277460855	0.031709290969706275	15
LOC100130855	1.683776	0.021572044377818688	0.03179372789656402	15
ZNF383	1.1216235	0.02641986756798692	0.03842889828070825	15
MIR568	1.4486376	0.027449126435094662	0.03972377197553497	15
CDKN3	1.0199896	0.029669583790256877	0.04276339923760781	15
IL24	3.2819657	0.03031961769287993	0.0436554061347943	15
FAM83D	1.4131467	0.030816814673072356	0.044308863656466364	15
STAP1	1.6778872	0.03153515487716755	0.045309130570643036	15
PTGDR2	5.570085	0.034306601732860084	0.04907954468220327	15
MT-CO3	4.0311456	0.0	0.0	16
ANXA1	4.2359643	1.715136078307024e-293	5.19738205547583e-292	16
MT-ND4	3.8349142	3.7395e-319	1.411126e-317	16
MT-ND2	3.7718656	5.634909116321719e-298	1.847511185679252e-296	16
MT-CO2	3.7959425	6.065426067474093e-297	1.956589054023901e-295	16
IGFBP2	4.1136656	2.1854196294011924e-172	2.4834313970468097e-171	16
ALDH1A1	3.806197	5.333564495571922e-140	4.407904541794977e-139	16
CLU	2.7973464	5.822009300744251e-105	3.3556249572012975e-104	16
HSPA1A	2.452377	2.2257465630922882e-103	1.2539417256857962e-102	16
MAGEA4	2.9344378	5.050044357124068e-100	2.752067769549901e-99	16
HSPA1B	2.1796021	6.465227713896622e-87	3.007082657626336e-86	16
MATN3	3.389541	2.0878572046471055e-40	5.508858059754896e-40	16
PGF	1.6578827	3.3986994256152773e-31	7.822093039390742e-31	16
FBLN1	1.1445973	8.311970126954815e-30	1.878411328125382e-29	16
VWA1	1.5355257	1.170017642571457e-17	2.178803803671242e-17	16
THY1	1.0766139	1.7049056731324614e-17	3.160158800986954e-17	16
SOSTDC1	1.4954451	1.7489460848928175e-15	3.120331998024652e-15	16
MIA	2.045135	5.680888209545187e-15	1.001920319143772e-14	16
AQP1	1.2180948	9.993153952829561e-15	1.757810721693854e-14	16
INHBA	1.1017178	6.589394278499941e-14	1.1380646422279691e-13	16
CYTL1	1.174483	4.808899551578443e-13	8.123141134423046e-13	16
CFH	1.9622829	1.1118777550173248e-12	1.8608832719955224e-12	16
SLCO2A1	1.4917965	7.703307259602028e-12	1.2690786259640903e-11	16
TNNT3	1.7866176	8.108865322003065e-10	1.2660211275570749e-09	16
SUSD2	1.7131643	2.0412293961099865e-09	3.1355290262826212e-09	16
ALPL	1.0550172	1.218807012202295e-06	1.7337226347116574e-06	16
SOD3	1.1309563	1.2117274386870658e-05	1.646368802563948e-05	16
MT1A	1.0664164	1.2842993499785441e-05	1.741422847428534e-05	16
CXCL14	1.4231184	4.609740730652765e-05	6.15452701021731e-05	16
HTRA3	1.6465302	0.0004192302436147699	0.0005385102679701605	16
PRSS1	1.4067855	0.020944346153745106	0.024382242321007108	16
ANXA1	5.876517	0.0	0.0	17
MTRNR2L8	3.661496	0.0	0.0	17
ALDH1A1	5.591344	8.029411392007679e-222	2.67647046400256e-220	17
MTRNR2L1	3.015099	6.455083383930579e-253	2.6347279118083995e-251	17
MAGEA4	4.6048436	4.619789572324764e-149	7.053113850877503e-148	17
HSPA8	1.1710697	9.899088442332895e-70	6.129466527760306e-69	17
FOS	1.6661341	8.172581966460677e-67	4.953079979673137e-66	17
CLU	2.1058674	3.39994463411328e-61	1.8994104101191508e-60	17
DANCR	3.280776	1.084560656092783e-59	5.992047823717033e-59	17
ANKRD36BP1	2.2289832	2.2502518208124733e-54	1.175066224967349e-53	17
AQP1	2.8890438	8.407577859390036e-54	4.36757291396885e-53	17
LOC401397	3.4844205	2.162075415770676e-50	1.0729902807794919e-49	17
MAGEA9	5.8755116	1.1223138355732542e-48	5.408741376256647e-48	17
HSPA1B	1.9132788	7.362066272517589e-41	3.207872014168884e-40	17
LOC284454	1.6778105	3.770738409024616e-36	1.517399762182944e-35	17
CNIH	2.1462266	5.710195008482064e-35	2.2569940744988396e-34	17
MEST	1.7950574	6.019978637569846e-35	2.3747450246823846e-34	17
HSPA1A	1.6323558	1.7075910402904196e-33	6.505108724915884e-33	17
SLCO2A1	2.3533206	7.257117615490435e-33	2.7180215788353684e-32	17
PGF	1.8349215	1.4864785643190382e-30	5.435022173012936e-30	17
GNG10	1.9461482	2.581674345883595e-29	9.187453188197845e-29	17
GSTM1	2.3740754	6.70381718053609e-29	2.3604990072310177e-28	17
FABP5	1.450333	9.100158040516345e-27	3.0952918505157637e-26	17
IFI44	2.2523975	1.5600305654240544e-25	5.217493529846336e-25	17
DDX47	1.8962185	4.261739042188099e-25	1.413512120128723e-24	17
C4orf52	2.2945354	1.2928196162158585e-24	4.252696105973219e-24	17
DNAJB1	1.0776289	1.4329327925328266e-23	4.57075850887664e-23	17
AKR1C3	1.9022763	1.0032316136753748e-21	3.1350987927355462e-21	17
STEAP1B	6.1370325	1.9388034299858185e-21	6.021128664552231e-21	17
DNAJB4	1.3481863	1.0758089901914769e-20	3.305096744059837e-20	17
CFH	2.8102236	1.6882331646005278e-20	5.162792552295192e-20	17
TEKT4P2	1.9853518	1.7046677689632945e-20	5.205092424315403e-20	17
SRSF10	1.5042727	1.8868428377523595e-20	5.735084613229056e-20	17
ALPL	1.9503901	3.3029597776330513e-19	9.757635975282278e-19	17
THY1	1.1140335	2.6619456780072816e-18	7.70461846022368e-18	17
CYTL1	1.9313918	4.248331219276517e-18	1.2225413580651848e-17	17
NT5C3	1.7959955	9.968778273447642e-18	2.836067787609571e-17	17
C2orf74	2.5130293	2.6239414546317976e-17	7.412263996135022e-17	17
POLB	2.2023628	4.948475931586511e-17	1.3861277119289948e-16	17
LOC100128252	2.1547675	1.3825060289031733e-16	3.840294524731037e-16	17
SOSTDC1	1.9658514	2.296512267278094e-16	6.34395653944225e-16	17
HMGN4	1.5306371	2.784455468408809e-16	7.681256464576026e-16	17
PDK3	1.2831447	1.2580590963350449e-15	3.423290058054544e-15	17
SBDSP1	1.8289016	6.428512274861346e-15	1.7280946975433726e-14	17
THBD	1.3331147	1.6338368072969987e-14	4.362715106267019e-14	17
GAS2	3.7883294	2.061437065021801e-13	5.403504757593187e-13	17
IER3IP1	1.1929159	3.907539623066522e-13	1.0123159645250056e-12	17
OCLM	2.3077695	8.228973746532071e-13	2.1181399604973154e-12	17
ZNF708	2.099231	2.81040140698732e-12	7.169391344355408e-12	17
ZNF727	2.0913415	1.3273478138131459e-11	3.3266862501582603e-11	17
TPPP3	1.435727	1.7517664362426025e-11	4.3630546357225464e-11	17
ASTE1	2.344536	7.713016784924756e-11	1.90444858887031e-10	17
ZNF253	2.279505	2.273176551365342e-10	5.504059446405187e-10	17
LOC100127983	2.965453	2.3869620853773414e-10	5.765608901877636e-10	17
OXSM	2.3124096	4.737072183424551e-10	1.1332708572786007e-09	17
MATN3	1.5857006	6.039903759802537e-10	1.438072323762509e-09	17
TADA1	1.9466486	6.06910231336026e-10	1.443306138730145e-09	17
INE1	1.7255274	1.2447079471394607e-09	2.9218496411724427e-09	17
TNNT3	1.7006564	6.289268342631732e-09	1.4609217985207275e-08	17
SUSD2	1.6906908	7.721428703319811e-09	1.7894388651957847e-08	17
PNP	1.2639152	1.740972188154505e-08	3.997639926876016e-08	17
PIGW	2.3720868	1.8185229412478272e-08	4.170924177173916e-08	17
ZNF337	1.798159	2.051249247016268e-08	4.6778774162286615e-08	17
ZNF92	1.6908892	2.2037339397164567e-08	5.014184163177376e-08	17
MIR4461	1.8428497	2.3623824568644717e-08	5.362956769272353e-08	17
THBS2	1.2953438	5.058651975733007e-08	1.1316894800297554e-07	17
DBR1	1.6668792	5.863566362768046e-08	1.3102941592777758e-07	17
MIA	1.4896464	6.127630683172669e-08	1.3677747060653278e-07	17
MIR100HG	1.0835403	7.85388689901842e-08	1.7337498673329845e-07	17
MC5R	7.7324686	2.0842830642641734e-07	4.565789845047477e-07	17
XRCC6BP1	2.4986002	2.970215534944596e-07	6.442983806821249e-07	17
KLHDC1	2.092135	3.384067378120591e-07	7.324821164763184e-07	17
CABYR	2.221295	3.7770668146866935e-07	8.149011466422208e-07	17
DGKA	1.0929995	3.9196244448102064e-07	8.447466475884065e-07	17
MAGEA1	6.6137404	5.708261241176207e-07	1.2249487642009026e-06	17
HIST1H2BN	2.5376127	8.181541610181981e-07	1.746326917861682e-06	17
SLC25A20	1.9533992	1.7495313878368147e-06	3.6754861089008714e-06	17
BNIP3	1.039802	1.9772085033499177e-06	4.132097185684259e-06	17
METTL21D	1.3860397	3.1543821182810307e-06	6.530811839091161e-06	17
ZNF736	1.5335796	4.0041917412509785e-06	8.273123432336733e-06	17
C3orf55	3.764756	4.120886261129814e-06	8.496672703360443e-06	17
LOC729013	2.0048084	4.459941121832608e-06	9.167402100375351e-06	17
ZNF816	2.351229	5.493933245043226e-06	1.1223561276901381e-05	17
UEVLD	1.732691	8.007691868759845e-06	1.629235375129165e-05	17
ZNF14	1.6630988	1.187692198156262e-05	2.3921293014224816e-05	17
GCSHP3	2.1030111	1.391250684799215e-05	2.7880775246477254e-05	17
ZNF571	1.8087229	1.6420327675003944e-05	3.274242806581046e-05	17
LIPT1	2.0654695	1.784814123972027e-05	3.555406621458221e-05	17
PAGE2	8.603717	2.8148223030235162e-05	5.551917757442833e-05	17
WDR86-AS1	3.090054	3.376232397708652e-05	6.639591735906887e-05	17
FASTKD3	1.6783779	4.5554760430613414e-05	8.880070259378833e-05	17
SNORD47	1.9258767	4.8934598001477326e-05	9.511097765107353e-05	17
MT1A	1.2304745	6.54269589098369e-05	0.00012642890610596504	17
HAS2	2.2163548	6.567384909839333e-05	0.00012666231429152988	17
NSUN3	1.3995234	7.714256228971959e-05	0.0001479243763944767	17
RNASE4	1.3367356	8.75294116108216e-05	0.00016768086515483064	17
CD79B	1.2558805	9.492229229295278e-05	0.00018166945893388091	17
HSD17B6	4.33902	9.690133066072577e-05	0.00018492620355100336	17
ARG2	1.1571563	0.00011208708263566067	0.0002130933129955526	17
ZNF222	1.6235496	0.00011245974165561712	0.00021359874958331839	17
ELOVL4	2.1165211	0.0001164868827997564	0.00022103772827278254	17
ZNF675	1.438623	0.00013457070113988395	0.00025414674436238707	17
ZNF93	1.756096	0.000144395729023647	0.00027167587774910065	17
FAM218A	2.7119744	0.0001478369407131842	0.00027788898630297783	17
ZNF663	3.2073526	0.00014845966385001655	0.00027879749079815316	17
ZNF674-AS1	1.7267089	0.0001980249884656893	0.00036876161725454246	17
ALDOC	2.2470267	0.0002269848271887246	0.00041995342680615095	17
ZNF565	1.6861229	0.00022804483501783697	0.00042152464883149157	17
ZNF596	2.0416772	0.00026887028963450783	0.0004956134371143002	17
TMEM116	1.3360547	0.0003070575395556681	0.0005639256924805659	17
ZNF487P	1.7298958	0.0003399782390444714	0.0006203982464315171	17
REREP3	1.9480509	0.00044130986822117933	0.000798028694794176	17
ZNF573	1.129347	0.0004947214353853722	0.0008913899736673373	17
ZNF256	1.3200983	0.0006006249047208798	0.0010792900354373402	17
A2M-AS1	1.6836725	0.0006841549943854278	0.001222797130268861	17
TSPAN19	5.468574	0.0007744039811682061	0.0013816306532885034	17
ZNF284	2.082103	0.0008162745891329938	0.0014537392504594725	17
ZNF586	1.0993719	0.0008573596008215904	0.0015241948459050495	17
MAGEA9B	6.2082815	0.0009001047961792671	0.0015973465770705716	17
ZNF214	2.152958	0.0009168450556097697	0.0016256118007265423	17
MTFP1	1.0739459	0.0009286825078167053	0.0016451417321819402	17
ZBTB26	1.5333012	0.000982951195248839	0.0017335999916205274	17
ZNF204P	2.2019277	0.0009868474087248106	0.0017389381651538513	17
ZNF699	1.6996573	0.0010552698851628876	0.0018529760933501099	17
TMEM177	1.5461373	0.0010695586598528327	0.0018747741627569373	17
ZNF77	2.1012673	0.0012134264183428086	0.002115826361539335	17
FGF13	1.4732666	0.0012863208645824773	0.002237079764491265	17
LARS2-AS1	1.6963584	0.001300774696948211	0.002258598391303413	17
ZNF141	1.1810381	0.0014088852580633755	0.002441742215014516	17
CA3	5.0714984	0.0014518500683025105	0.0025140260922987194	17
SPINK5	1.8806887	0.001459098517764598	0.0025243918992467096	17
C1QTNF3	1.8870462	0.001481277118544397	0.002560548173801896	17
ZNF345	1.2545139	0.0015854515128429203	0.0027311826233297506	17
ZNF124	1.142548	0.0018155762228754912	0.0031088633953347453	17
CD24	1.4349993	0.0019047945304776779	0.0032532784465886897	17
MAL	1.4974028	0.0019383602863847554	0.0033049621251231977	17
ZNF383	1.0864879	0.002011151335830416	0.0034203254010721365	17
ZNF844	1.1847055	0.002016192542728247	0.0034259856291049226	17
BANK1	1.9033791	0.002057445219357256	0.0034842425391316783	17
ZNF570	1.0894136	0.0021406008571470407	0.003621998066238648	17
BCYRN1	1.423856	0.002504771116184184	0.004206164762693844	17
FLJ27352	2.0917718	0.003227544712634952	0.005374762219208912	17
ZNF563	2.1958694	0.0036598398794889103	0.006064357712491981	17
CHAD	1.1062044	0.003997396708270964	0.006596364205067597	17
EPHB6	1.5590363	0.004009570640894136	0.0066109985835022846	17
CHCHD4	1.7808186	0.0040197235069482275	0.006622279253621462	17
UBE2Q2P2	2.1164281	0.004029721133775357	0.0066332858169141674	17
ZNF439	1.615722	0.0040454030841260355	0.006653623493628348	17
MRPL42P5	1.6582534	0.004053612900421452	0.006661648151884062	17
PRIM1	1.0421994	0.005769587951625656	0.009351033957253901	17
ZNF257	1.8866334	0.005924307001432806	0.009594019435518714	17
RBM45	1.1758852	0.006543012503060587	0.010510863458731865	17
ZNF180	1.2423965	0.008353005542300373	0.013290382724423825	17
SNORD114-20	4.199671	0.009691066964298693	0.015333966715662489	17
C1orf74	2.1950128	0.009761897198182093	0.01543382956234323	17
RPS15AP10	1.050258	0.009840474212259894	0.015533503097489968	17
GUSBP5	1.5224674	0.01027942069482808	0.01618806408634343	17
MIR597	2.0107093	0.010299384909996509	0.016206742580639668	17
ETV7	1.8732482	0.0112883552754336	0.017735043637758994	17
MYLK-AS1	2.1387093	0.01192571967241464	0.01866309807889615	17
C6orf52	2.9784904	0.012645328749100794	0.019712125875449408	17
DERL3	1.2186785	0.012793739303469893	0.019927942840295785	17
LOC441204	2.726392	0.012936659590706102	0.020119221758485382	17
SCARNA1	3.3854172	0.013202149770354514	0.020468449256363586	17
NMU	3.2089512	0.01365468290052844	0.021088313359889484	17
OR2A7	1.4900023	0.0139790076109229	0.02157254260944892	17
RMDN2	1.2342683	0.014919598984919789	0.022953229207568905	17
ZNF30	1.2842898	0.015694025628965203	0.02412609627819401	17
ZNF684	1.4938668	0.016148796055130893	0.02476809210909646	17
CYP2E1	1.9869332	0.017460078097606663	0.026615972709766254	17
ZNF700	1.0502052	0.018204603389094978	0.02764556323324978	17
SNORD80	1.1714908	0.0184847222659697	0.028028388576148144	17
CTH	1.1703957	0.018658073807439234	0.02822704055588386	17
SNORD76	1.4574662	0.020279991975844097	0.03059045029893973	17
ZNF600	1.0612181	0.0204653152314888	0.030798066563564788	17
TMPRSS12	3.544083	0.022079354655666475	0.03307768487740296	17
ZMYND12	1.4404107	0.02271658335380912	0.033981426108914164	17
ZNF419	1.0474641	0.023273787119867623	0.03473699570129496	17
CA4	3.9935093	0.023481437247663727	0.03499469038399959	17
LYPD8	5.6177745	0.025673132905186597	0.03814730000770668	17
SEC24B-AS1	1.1402206	0.025699566889070737	0.03815822849156754	17
CRYAA	2.761932	0.02685209497159577	0.03983990351868808	17
ZNF552	1.0669855	0.027940778735709975	0.04133251292264789	17
OR2D3	3.2551098	0.030232389422942377	0.04452487396604179	17
MBD3L2	5.2776875	0.03150536402007639	0.04622944096856404	17
ZNF17	1.1315131	0.03210300668781401	0.047071857313510275	17
MTRNR2L8	2.0353398	1.4991056571962538e-130	2.8554393470404836e-129	18
DLK1	5.528704	6.711639805833515e-98	8.442314221174232e-97	18
SAT1	2.591014	6.3719543171272536e-83	6.501994201150259e-82	18
CLU	2.6903682	7.89901681271425e-80	7.859718221606217e-79	18
C1S	3.21599	6.803531095859113e-75	6.358440276503844e-74	18
DHRS3	3.2080169	1.2688087336621465e-70	1.1328649407697736e-69	18
HSPB8	5.39292	1.17451012989434e-68	1.0168918873544069e-67	18
IFI6	2.8172321	5.148640783762223e-64	4.152129664324374e-63	18
FTL	1.173968	1.652731220847829e-64	1.3546977220064172e-63	18
MIR100HG	4.0275216	5.877443600051666e-63	4.664637777818783e-62	18
ISG15	3.7987947	1.168847009924765e-59	8.956682068389004e-59	18
MTRNR2L1	1.2172923	3.016028238901071e-63	2.4032097521124073e-62	18
LOC284454	2.805969	4.741787700550242e-55	3.448572873127448e-54	18
ALPL	4.501653	1.1410776372802827e-48	7.658239176377736e-48	18
HHIP	4.4520993	4.0692398252913586e-45	2.591872500185579e-44	18
CTSD	1.4594067	9.980348195655663e-40	5.870793056268036e-39	18
TIMP1	1.6902702	1.6439638188964515e-38	9.475295786146696e-38	18
CYR61	1.9776542	6.740593286366395e-38	3.8082447945572856e-37	18
HSPA8	1.1938496	1.6190126135753697e-37	9.095576480760505e-37	18
SDC4	2.2332656	1.1349042689310681e-36	6.252916082264838e-36	18
C19orf33	2.7804494	1.774488123129082e-36	9.749934742467483e-36	18
COL1A1	1.3713672	3.3728932607135696e-35	1.7940921599540263e-34	18
PTGDS	2.7886436	3.6845261910254113e-34	1.919024057825735e-33	18
PRPH	4.818409	8.183822981112436e-33	4.143707838537942e-32	18
TSTD1	3.525808	6.137540075418892e-32	3.08419099267281e-31	18
EFNA1	2.3637986	4.5724467934576285e-31	2.2579984165222855e-30	18
SEPP1	1.986353	5.044698564816505e-31	2.485073184638672e-30	18
FN1	1.5162741	6.955749638538788e-31	3.418058790436751e-30	18
PTN	2.2999573	1.8659233709028506e-30	9.102065223916345e-30	18
APOE	1.8453333	5.120199806853619e-30	2.473526476740879e-29	18
MSLN	2.5304375	4.470332787605003e-29	2.144044502448443e-28	18
MFAP4	3.0432878	2.060275637422625e-28	9.764339513851303e-28	18
CRABP1	2.0896726	3.575621181863001e-28	1.682645262053177e-27	18
TUBB3	2.7334208	2.158959310436563e-27	9.995181992761866e-27	18
MIA	3.2928698	1.6381025918461303e-26	7.395497028650701e-26	18
PLK2	2.2661805	1.617144600349691e-26	7.317396381672809e-26	18
RGS16	1.8673722	4.9188405215473873e-26	2.2057580814113842e-25	18
FBLN2	1.7286865	5.565265638370911e-25	2.4625069196331464e-24	18
FRZB	2.5079162	2.0916084135273538e-24	9.113762150445985e-24	18
EGR2	2.0375612	9.41093366053893e-24	4.082834559886737e-23	18
RASL11B	2.0800269	5.343351094874476e-23	2.2786145393921007e-22	18
CLDN11	3.4217174	7.27015834412233e-23	3.093684401754183e-22	18
CXCR7	2.845526	1.706216107419557e-22	7.24507901239727e-22	18
RIN2	1.5373639	2.640744471070045e-22	1.1142381734472765e-21	18
TAGLN	1.7803664	5.2548649867588465e-21	2.1404745363579824e-20	18
