names	scores	logFC	pvals	adj_pvals	cluster
SULF1	7.886566	5.507298	6.612590048264304e-11	6.844123313259553e-10	4
GSN	7.881471	2.518737	4.555216694218043e-11	4.850583770932469e-10	4
MFGE8	7.8185005	2.5859559	5.430202358300166e-11	5.667965455909354e-10	4
LAMB2	7.8103766	3.7810838	8.193097621805651e-11	8.409304364603301e-10	4
SDC2	7.7256837	3.1699069	1.0356479539277911e-10	1.0512964807041726e-09	4
MMP11	7.5632935	6.989456	2.463632193823189e-10	2.3892705921723578e-09	4
SERPINH1	7.5600276	2.8729968	1.997588130184745e-10	1.9735529788857308e-09	4
GAS1	7.5189495	6.225784	2.8796265756574706e-10	2.7565337298068273e-09	4
IFI27	7.4913955	2.116149	1.12917118453881e-10	1.1430924731153157e-09	4
COL10A1	7.392722	8.407757	4.862833815313279e-10	4.469694265567803e-09	4
PDGFRA	7.3831983	5.3614745	4.917640721448993e-10	4.508854209864523e-09	4
C3	7.37823	4.297407	4.761487582912849e-10	4.416487555693154e-09	4
DPYSL3	7.339298	5.1268163	5.819998894879047e-10	5.25792076199953e-09	4
THBS1	7.281998	3.4738445	6.589437158176422e-10	5.8669807950510555e-09	4
COL14A1	7.2761517	7.3101416	7.696164640494149e-10	6.803188599671263e-09	4
LAMA4	7.271976	4.531271	7.369307723920918e-10	6.545575009588413e-09	4
UACA	7.2204347	3.8281415	8.8724577026696e-10	7.787109551392916e-09	4
ANGPTL2	7.1937485	6.040644	1.0520109990559459e-09	9.189552343999338e-09	4
ANTXR1	7.1477637	4.779686	1.2467646323404493e-09	1.0763540459107384e-08	4
PLAC9	7.132975	6.1535735	1.3419927606873816e-09	1.153177500172064e-08	4
DDR2	7.10131	4.6911454	1.4738157908327515e-09	1.2605901266497723e-08	4
COL18A1	7.0542865	4.1125727	1.7622335755060057e-09	1.4866331190627149e-08	4
LHFPL6	7.051803	4.3129997	1.7612531967345747e-09	1.4866331190627149e-08	4
CLEC11A	7.0516615	3.4966042	1.7027681996154116e-09	1.4463743672595279e-08	4
HSPG2	7.004958	4.275863	2.0923053187890246e-09	1.750254326834786e-08	4
MARCKS	6.9892664	2.1783807	1.6699639154880743e-09	1.4217780340388097e-08	4
OLFML3	6.9746094	4.7032294	2.422623612548669e-09	2.0025937915810586e-08	4
COL11A1	6.9468136	7.929051	2.8497546263817385e-09	2.3244687294658993e-08	4
MFAP2	6.945741	4.3877172	2.739698213291574e-09	2.239642676573532e-08	4
RCN3	6.853269	4.769226	3.974795745047784e-09	3.178976250638867e-08	4
FBLN5	6.8273277	4.4242606	4.33994065228529e-09	3.441219036522349e-08	4
ITGB5	6.777782	3.313894	5.0814626560954075e-09	3.969556979761635e-08	4
LAMB1	6.7039075	5.3449864	7.2722190365966764e-09	5.5633228447670226e-08	4
PODN	6.689087	29.773054	7.908237026000009e-09	6.014435803903803e-08	4
COL8A1	6.681301	4.859781	7.910732884160346e-09	6.014435803903803e-08	4
NID1	6.6759796	5.849314	8.19091404545477e-09	6.176617836317423e-08	4
GPNMB	6.6387877	2.6421225	7.182442494814408e-09	5.506976319381559e-08	4
FAP	6.6164823	6.494251	1.0417728795348213e-08	7.776466242184172e-08	4
PSAP	6.577759	1.3202562	5.784879749055499e-09	4.4811594701803074e-08	4
SFRP4	6.403532	6.872745	2.4073201142449893e-08	1.730554050999073e-07	4
MMP14	6.397787	3.6994414	2.3501588807836956e-08	1.696061926659327e-07	4
DAB2	6.3550887	2.516691	2.3578447321536762e-08	1.6982916735492854e-07	4
CPE	6.3471937	4.0722136	2.8966339455952024e-08	2.0543306005708776e-07	4
SLIT3	6.3396463	5.736729	3.072638072678001e-08	2.1708217358595056e-07	4
ITGBL1	6.311676	7.099162	3.4632329356565935e-08	2.4190256516542744e-07	4
LOX	6.287042	5.1708865	3.7311493762385574e-08	2.5866035544468047e-07	4
IGFBP6	6.2693005	4.1724515	3.887402488322263e-08	2.6848508774487406e-07	4
SMOC2	6.2647142	4.24803	4.022615105094566e-08	2.7730527636799294e-07	4
PLS3	6.2628865	2.9780338	3.7485257184645824e-08	2.5937832452671594e-07	4
ELN	6.261605	6.0781403	4.187783168461393e-08	2.870845789882161e-07	4
PLXDC2	6.246907	3.3302975	4.09446244887021e-08	2.8120889867240566e-07	4
DPT	6.2450624	5.607438	4.42104325384719e-08	3.0084263025718906e-07	4
INHBA	6.223513	4.2184415	4.6247505835536675e-08	3.129753371104542e-07	4
COX7A1	6.1838613	3.3581767	5.2272565198547115e-08	3.49904218131579e-07	4
TGFB1I1	6.1804	4.3227434	5.600406279844729e-08	3.7352890259975224e-07	4
FIBIN	6.1639996	6.021236	6.108834818797778e-08	4.0307401170460336e-07	4
SSPN	6.161141	3.2659733	5.78504001877872e-08	3.844554472911397e-07	4
BMP1	6.1183043	5.2323437	7.253818115124028e-08	4.7438686611297843e-07	4
EMP3	6.106997	1.9289552	5.5419844604039026e-08	3.7030077000347957e-07	4
P3H3	6.0629063	5.2355566	8.996864248433143e-08	5.79155875315857e-07	4
ECM2	6.013097	7.6751857	1.107590782825841e-07	6.983870209115158e-07	4
GLT8D2	5.9992647	7.2078056	1.166467521917832e-07	7.330097778038077e-07	4
CAV1	5.982295	2.9978166	1.103126415219597e-07	6.967610434592156e-07	4
FGF7	5.9620667	4.3681264	1.3100548872291395e-07	8.162989558704334e-07	4
SPOCK1	5.9542813	6.0903907	1.3806378462093857e-07	8.545153838766634e-07	4
LRRC15	5.9517727	7.7680125	1.4047331864122756e-07	8.679747698651101e-07	4
CPQ	5.9432297	3.2181795	1.3606589981694943e-07	8.438557114722644e-07	4
CFH	5.9385204	5.094042	1.454973612389816e-07	8.960212496300616e-07	4
DLC1	5.8766856	4.220367	1.813178425173729e-07	1.1001140034510556e-06	4
CNN2	5.874524	2.5111837	1.6728627542600918e-07	1.0200046001635379e-06	4
COL16A1	5.8614984	4.591969	1.948879977340145e-07	1.1785779895698585e-06	4
CERCAM	5.860266	4.2763553	1.9575644290138516e-07	1.1818955171905526e-06	4
TSHZ2	5.8541884	3.3583646	1.9101762112712606e-07	1.1570657542044767e-06	4
ADAMTS2	5.851992	6.714723	2.059202221055453e-07	1.2392104571335342e-06	4
CYR61	5.8290615	2.5542018	2.0152114807670265e-07	1.2147155663024735e-06	4
PDGFRL	5.8234057	4.187583	2.2440598310016974e-07	1.3417153843934097e-06	4
LAMC1	5.820444	3.4283142	2.2072163248785723e-07	1.3239714805886892e-06	4
MAP1B	5.8013725	3.3769748	2.3600216728967698e-07	1.4019742896066824e-06	4
ARID5B	5.759754	1.8606	2.3518175216151396e-07	1.3993503610898456e-06	4
FILIP1L	5.73757	4.6115804	3.132187605020666e-07	1.8399734818046678e-06	4
VAMP5	5.7258387	2.1494718	2.8205020033250776e-07	1.6648170770425178e-06	4
MFAP4	5.7145095	5.4379697	3.451561675335263e-07	2.0021225102611923e-06	4
FKBP10	5.7098255	2.9842	3.338518839479395e-07	1.939595457842196e-06	4
FNDC1	5.673535	6.7877593	4.0886503303946614e-07	2.3278217212339406e-06	4
HTRA3	5.6328673	5.7588034	4.746928202636474e-07	2.663820894077685e-06	4
FKBP9	5.609499	2.8356552	4.886447212414947e-07	2.7274052039083427e-06	4
ID3	5.587008	2.215242	4.863155460409037e-07	2.718511259638637e-06	4
MTRNR2L12	5.5437784	1.9661958	5.388054358263452e-07	2.9983224177384718e-06	4
GNG11	5.541106	3.0536692	6.141521353499153e-07	3.3870031942058763e-06	4
LOXL2	5.538357	5.0918174	6.771024413822557e-07	3.701025918502123e-06	4
PLPP3	5.5353193	2.921859	6.396285375273162e-07	3.5170051282193946e-06	4
CYP1B1	5.528003	3.2407877	6.673705823714146e-07	3.6532360027590766e-06	4
MIR4435-2HG	5.5276937	2.1890714	6.188170040172969e-07	3.4076435616153683e-06	4
LTBP2	5.5112906	4.9346766	7.488743912301102e-07	4.033660168506205e-06	4
COL15A1	5.5046973	4.4542007	7.600081169331841e-07	4.081729639633888e-06	4
NEXN	5.4864974	4.974239	8.23798729341751e-07	4.398751885719321e-06	4
DKK3	5.4797525	6.826396	8.541787055312241e-07	4.54782466417561e-06	4
MXRA7	5.474901	3.8546708	8.507090884683198e-07	4.535887564055472e-06	4
TMEM119	5.4674287	6.0385966	8.917233248730503e-07	4.720512443274958e-06	4
EHD2	5.4469237	3.773111	9.385526219334625e-07	4.940102475846359e-06	4
ITGA11	5.4273834	9.008524	1.04369818391031e-06	5.424001110476225e-06	4
PRICKLE1	5.4234176	4.4830074	1.0423170339098324e-06	5.424001110476225e-06	4
KIAA1217	5.4086475	2.8172796	1.0636870753906218e-06	5.504655103036901e-06	4
SRPX	5.3827486	4.5640407	1.2110442445013784e-06	6.20639179394257e-06	4
ITGA1	5.2873445	4.368835	1.7319864918331186e-06	8.683432954305797e-06	4
TMEM176B	5.2746596	2.4598038	1.7050915484585083e-06	8.560208249394277e-06	4
MIR99AHG	5.248531	4.276533	2.0083062527865782e-06	1.0000932080925076e-05	4
EDIL3	5.236003	3.8629036	2.0768442055991842e-06	1.0314434596356164e-05	4
OGN	5.2130504	6.5096383	2.326259432960603e-06	1.1415044627874408e-05	4
TMEM176A	5.2121906	2.3858232	2.1406654374577052e-06	1.0577581707060827e-05	4
PLOD2	5.2000504	2.9197767	2.3172216604893807e-06	1.1385816536580135e-05	4
OLFML2B	5.1620216	4.802439	2.7884153309840543e-06	1.352125281887937e-05	4
OAF	5.148377	3.8727915	2.899892888593706e-06	1.3988386714561024e-05	4
PARVA	5.0800977	2.7890768	3.6448629595913125e-06	1.7377765981535355e-05	4
HMCN1	5.0698695	7.4138207	3.9605675832499675e-06	1.878600413364394e-05	4
PXDN	5.0589595	2.737376	3.9577843202914915e-06	1.878600413364394e-05	4
MSRB3	5.049643	4.084309	4.1926724072418415e-06	1.978534424617957e-05	4
BICC1	5.0456676	5.520818	4.313100286315928e-06	2.0250197659386726e-05	4
CD248	5.030637	6.456933	4.57049698037557e-06	2.1350172367241127e-05	4
RUNX1T1	5.0259385	5.0786576	4.6190324923345025e-06	2.1468333407768538e-05	4
GGT5	5.0254564	4.639854	4.618541753987165e-06	2.1468333407768538e-05	4
IGF1	5.0146384	6.02091	4.846920398554804e-06	2.2386713590825e-05	4
PLXDC1	4.999939	4.502821	5.048808465827989e-06	2.3203168260241814e-05	4
AKAP12	4.975474	2.890181	5.154799995124493e-06	2.366085215153416e-05	4
HEG1	4.974554	3.9640553	5.508814669793682e-06	2.516077899244457e-05	4
PDLIM7	4.9744406	2.7923312	5.39781661508233e-06	2.4714910028165065e-05	4
CTSB	4.9664955	1.451823	4.687589514796443e-06	2.1732300197205593e-05	4
ZFHX4	4.9595647	6.3656216	5.944088700626704e-06	2.6948966562964015e-05	4
COL8A2	4.9511204	6.5076995	6.120325846286039e-06	2.768005385805008e-05	4
ADAMTS12	4.9397774	5.7500963	6.3621288709455864e-06	2.8738467210444915e-05	4
BNC2	4.928657	5.592922	6.612528167755739e-06	2.976040387315159e-05	4
FERMT2	4.8676686	2.3920531	7.825367072065778e-06	3.500572800397464e-05	4
PRELP	4.8655543	4.024926	8.272629014953127e-06	3.691710653412054e-05	4
PDLIM3	4.850831	2.7677107	8.483113621151157e-06	3.771974107118354e-05	4
FHL1	4.8453765	4.3168364	8.876943670075653e-06	3.928180462386771e-05	4
ANXA1	4.8448505	1.4266403	7.337527907278205e-06	3.29430930952527e-05	4
EFEMP1	4.837595	4.009306	9.171358950313406e-06	4.0487659882207925e-05	4
SPRY1	4.83537	2.5787377	8.810248618960856e-06	3.903341564395727e-05	4
SPON1	4.8327913	4.614166	9.355376076403735e-06	4.1201566868071276e-05	4
NREP	4.8260183	2.7872386	9.326566817101017e-06	4.112370452170436e-05	4
SERPINE2	4.8182216	2.8393998	9.51760371705118e-06	4.181634451189549e-05	4
CLMP	4.8152666	3.3197503	9.729678372012795e-06	4.2697341549391066e-05	4
RBMS3	4.7820215	5.9402785	1.132722475788516e-05	4.906693491252716e-05	4
TUBA1A	4.7514963	1.4788688	1.1123421427674548e-05	4.824065983011439e-05	4
CILP	4.739566	7.8852353	1.3245709987743674e-05	5.638582765519917e-05	4
ECM1	4.737754	2.2307184	1.2354419923010724e-05	5.3204640577534526e-05	4
NID2	4.737429	6.7039385	1.3316458098185927e-05	5.662176372013464e-05	4
FRMD6	4.7354765	2.5924745	1.2845908712922289e-05	5.500073313354329e-05	4
LMCD1	4.7297926	2.1857786	1.2826129942970442e-05	5.497975654208327e-05	4
EPB41L2	4.7036366	3.206692	1.470732225985017e-05	6.210692085731014e-05	4
TUBB6	4.6899977	1.9940588	1.4396260139432728e-05	6.100250139358249e-05	4
ZEB2	4.6639605	2.1460948	1.5898081011188595e-05	6.675387424584301e-05	4
COL4A2	4.651205	3.3906393	1.7708543774261713e-05	7.342809350889959e-05	4
MRVI1	4.6476054	6.9066687	1.839770489874332e-05	7.595477050375035e-05	4
NRP2	4.6461363	2.6566439	1.772607832474653e-05	7.342809350889959e-05	4
ZEB1	4.6360345	3.185738	1.8572479963567142e-05	7.659075163546941e-05	4
MTRNR2L8	4.6278267	1.6641413	1.7989126798268215e-05	7.443429285509636e-05	4
WNT2	4.62312	6.0261335	2.002597673922129e-05	8.203545903705396e-05	4
PLPP4	4.619068	7.38759	2.038882404025364e-05	8.342935196980865e-05	4
PLAGL1	4.596438	4.099088	2.1854418233310456e-05	8.903205663956134e-05	4
PLAU	4.5569196	3.0057654	2.4740740853064792e-05	9.99093305487152e-05	4
IKBIP	4.5526514	2.681814	2.4822285492123225e-05	0.00010002000533630896	4
SH3PXD2B	4.5146203	3.4824646	2.907780618923517e-05	0.00011540547139551446	4
OMD	4.4937325	6.672913	3.176124980364099e-05	0.00012511494458896958	4
PDPN	4.480128	3.6594062	3.2678908847842174e-05	0.00012859272437995404	4
P3H4	4.476345	3.0276475	3.314941583801498e-05	0.00013030541651219718	4
SVEP1	4.473177	6.9124856	3.4177427567198276e-05	0.00013406114104118645	4
ABI3BP	4.4577284	5.728222	3.599480548749464e-05	0.0001404443572083344	4
EMP1	4.4491906	1.6954902	3.393133256242902e-05	0.0001332372729204838	4
LAMA2	4.4424796	7.8433757	3.8093697602924275e-05	0.00014769801956223002	4
MAF	4.4395666	2.4502332	3.6567269225335e-05	0.0001425274892274397	4
AXL	4.4076242	2.5491874	4.0884991098945626e-05	0.00015818852577026605	4
RECK	4.4065866	3.8431566	4.2437442492404636e-05	0.00016351027112558407	4
GPC6	4.404195	3.542908	4.286048629292905e-05	0.00016491381086660453	4
TRIM22	4.374275	2.0817826	4.5526731524085546e-05	0.00017415837558773598	4
F2R	4.3631954	3.6839597	4.9513822258054774e-05	0.00018783734419251785	4
SOD3	4.357462	3.385752	5.019370121802898e-05	0.00018983185875191103	4
FRZB	4.3569016	4.2691755	5.0898811674616373e-05	0.000192301747584568	4
CD55	4.3549113	2.0003219	4.965529183926132e-05	0.0001881808239446878	4
KCNQ1OT1	4.3248425	2.00487	5.509720587947163e-05	0.00020689448752504844	4
OSMR	4.3224597	2.8205879	5.63537256502519e-05	0.00021118358648852006	4
IGFBP5	4.310734	1.9036766	5.415109347041207e-05	0.00020375589651035908	4
FXYD1	4.3088536	3.9645755	6.001521459824142e-05	0.00022377014928405857	4
GJA1	4.3058276	2.2630813	5.843282021482309e-05	0.00021853165049976852	4
SGCB	4.2924333	2.6446588	6.248921573910303e-05	0.00023252532946222126	4
SLC2A3	4.2626038	1.9989519	6.632428189115485e-05	0.0002458056385033272	4
VGLL3	4.2358217	6.133384	7.792430377772504e-05	0.0002870690951731745	4
WISP2	4.2325606	6.0064583	7.891482015273286e-05	0.00029013956265109246	4
MAP1A	4.2000113	3.8784726	8.68286207646925e-05	0.00031640212398968324	4
GAS7	4.181753	4.340415	9.320841589698334e-05	0.00033765205562681703	4
SGCD	4.1752334	5.722764	9.585291970465888e-05	0.0003462136249352049	4
APOL1	4.159126	3.3072932	9.999447596223449e-05	0.0003594159422961638	4
NUAK1	4.1535053	3.725702	0.00010247670318100976	0.00036762273616876805	4
COMP	4.152256	7.141512	0.00010391766601255405	0.0003720695503065768	4
LRRC17	4.150334	6.399116	0.00010451881513732497	0.0003738596533711672	4
SYNPO2	4.148252	4.437827	0.00010489289965023442	0.0003748348783439228	4
MYLK	4.1234975	2.2794185	0.00011025314195702035	0.00039134040300786764	4
CCND2	4.102541	2.1872346	0.00011724360297158285	0.00041455991672727146	4
NTM	4.093026	6.6795816	0.00012693466463890442	0.00044499391445991635	4
SLIT2	4.0882583	4.7991652	0.00012828495891682628	0.0004488758742402208	4
JCAD	4.0800486	5.107229	0.00013208239420516376	0.0004599853407993215	4
APOD	4.0721154	2.2216299	0.0001309722565122883	0.00045698063060708717	4
TRAM2	4.0700088	3.4416502	0.00013571862856557272	0.00047131610202048044	4
NOX4	4.0655074	8.053894	0.0001394136866941179	0.0004827868531722265	4
STEAP1	4.051744	2.6912644	0.00014271522949280537	0.0004932953909971149	4
ALDH1B1	4.0446653	3.5427682	0.00014806633950191852	0.0005103592578914076	4
SULF2	4.044312	2.2671213	0.00014507217295417265	0.0005005057694357311	4
COL5A3	3.9871006	6.8476696	0.00018127146315108228	0.0006173253975513816	4
C1QTNF6	3.9820466	4.5076513	0.00018347684767567555	0.0006227386406678483	4
ADAMTS1	3.9769702	3.13802	0.00018412830665469023	0.0006241780670542021	4
PRKG1	3.9709833	3.9981098	0.00019004055325013425	0.0006408028006533492	4
STEAP2	3.9669845	2.8652263	0.00019007303640489057	0.0006408028006533492	4
PCDH7	3.956204	4.397393	0.00020026244123419576	0.0006714788751001391	4
VCAM1	3.9492607	4.7409196	0.00020485947608403393	0.0006844084666641098	4
GLIS2	3.9482315	4.3727055	0.0002055040177377169	0.0006859415948878627	4
CNPY4	3.9474268	3.2813222	0.0002045772855811206	0.0006844084666641098	4
NDN	3.9468868	3.4112146	0.0002046960577557191	0.0006844084666641098	4
CARMN	3.925259	5.097524	0.00022216267527721818	0.0007362251884747275	4
RAI14	3.9215624	2.5334659	0.00022067640030817837	0.0007326139255514097	4
BASP1	3.9053383	1.626327	0.0002255134751796755	0.0007466597587714166	4
TGFBI	3.896081	2.0478141	0.000236263985811158	0.000777377940847933	4
RGS16	3.8929348	2.3699985	0.00024084951497092036	0.0007910568513933785	4
NRP1	3.8639956	2.4176204	0.00026623961028510976	0.0008698102210464018	4
SEMA5A	3.8555894	4.301012	0.0002785267337907741	0.0009059474307719282	4
TNS1	3.8498986	3.0534523	0.00028199406640361035	0.0009148095481662338	4
ABCA6	3.8456593	5.201837	0.0002888228297989234	0.0009353202069299053	4
PTGDS	3.8409321	4.0744586	0.0002908000808609549	0.0009400755019958253	4
EDNRA	3.8397818	4.771014	0.00029418304221139	0.0009493505161319528	4
SHOX2	3.8273814	4.8377857	0.00030649644001531895	0.0009873621149578062	4
LEPR	3.826755	4.632827	0.0003068337029783159	0.0009875875718683602	4
LMOD1	3.815601	6.83823	0.00031946017827933767	0.001024657429463674	4
PHACTR2	3.8036036	1.994107	0.00032136271667131567	0.0010289733432413443	4
DNM3OS	3.802123	6.475824	0.0003336802416436081	0.0010674878726174303	4
ADAM33	3.7846503	6.25798	0.0003531184258456435	0.0011257744465053088	4
FMOD	3.7761354	3.1014369	0.0003586286188196615	0.0011423558159815942	4
AC245595.1	3.7707217	2.6454084	0.0003641695604880976	0.001155027060947228	4
ZMAT3	3.7637427	2.4949741	0.00037223228620772273	0.0011767939357290825	4
IL1R1	3.7522693	2.4191236	0.0003836363270159782	0.0012105347808061822	4
ANKH	3.7454987	2.1746018	0.0003906148975029858	0.0012294054908633155	4
LRRN4CL	3.7319417	5.56851	0.00041850866142263427	0.0013104995796242658	4
ACVRL1	3.7219708	3.599748	0.0004277264291811614	0.001334838814040871	4
ADAMTS5	3.719821	5.7225337	0.0004354131615889969	0.0013542522155482691	4
EVA1B	3.7126637	1.5173407	0.00042628634944045146	0.0013314691979564397	4
CSF1	3.7074165	2.5359733	0.0004438012565166915	0.0013748045898669895	4
PODNL1	3.6842077	4.324872	0.00048690121726484075	0.0015005004151739671	4
ARHGEF17	3.6758475	3.6297505	0.0004996177922000118	0.001535846707303697	4
TWIST2	3.668442	3.0955217	0.000505602125418607	0.001551661007825376	4
PKD1	3.6612332	2.378165	0.0005167616129358514	0.0015804575807934344	4
HIC1	3.657219	5.514298	0.0005322436764857842	0.0016199673678871274	4
SPHK1	3.646535	1.9263123	0.0005353355117696038	0.001628036803282869	4
SNAI2	3.6346095	2.6950605	0.0005632644502132773	0.001704555400113071	4
MICAL2	3.6323116	2.559452	0.0005675684314131091	0.0017161745941664795	4
GPC3	3.6202679	4.1855655	0.0005973073834902306	0.0018002045530150098	4
MMP19	3.6123154	2.9810686	0.0006045041499526052	0.0018174473832993296	4
COL4A1	3.6115072	3.0879357	0.0006097156910084855	0.0018316255920945966	4
FXYD6	3.5838308	2.6956518	0.0006634164958925663	0.0019809233979776	4
ST5	3.5764642	2.6226857	0.0006796315579463647	0.002026826962559982	4
ANTXR2	3.5723376	3.1773853	0.0006894383670142592	0.0020527596826089346	4
CAV2	3.563398	2.1052122	0.0007006546648845384	0.002082798863031673	4
GEM	3.5593286	2.2289228	0.000703765989438845	0.002090366021685315	4
SGIP1	3.5548794	5.8553324	0.0007364212015994641	0.002169917336451372	4
ADGRA2	3.554298	4.6972632	0.0007358039855921972	0.002169917336451372	4
SYNE1	3.5355911	2.3968608	0.0007673637231274403	0.002259290005542543	4
PCSK5	3.5218365	3.7050762	0.000810852112145804	0.0023703311347933113	4
HSPB6	3.5203595	8.366655	0.0008215802539901785	0.0023978981346711764	4
CNTN1	3.5194154	6.490671	0.0008231871467262808	0.0024006917972798796	4
LIX1L	3.5184464	2.3743706	0.0008095282929699381	0.0023683349505335878	4
CXCL14	3.5098052	1.9724159	0.0008165423997276546	0.0023850783928803824	4
GREM1	3.5085838	6.3138165	0.0008516442390994359	0.0024797678987174276	4
TWIST1	3.507887	5.7572036	0.0008536889022549959	0.0024818099872794728	4
P4HA3	3.5048246	5.028676	0.0008603814051011835	0.002497336442929201	4
HOXC8	3.4978292	2.7024753	0.0008670183636007323	0.00251462547370856	4
DIO2	3.496246	5.275149	0.00088436177549142	0.0025589011436498014	4
ARHGAP21	3.4837837	2.1127045	0.0009035517971701582	0.0026103392420201207	4
